# --------------- PyTT output file ------------------ 
# input file: Simulations/CERN_SPS_BWS41677.txt 
# execution date and time: 2024/05/24 08:35:54 
# Particle: Proton   Material: Carbon 
# EdepMethod: EdepValue 
# dEdx: 1.2733333333333334 [MeV*cm2/g] 
# Outputs:               -----------------------------
# SEY protons: 0.003465538032766926 
# --------------------------------------------------- 
#   Time [us], Position [mm], Npart, MaxTemp [K], SEMcurr [uA], THcurr [uA] 
5911.708,4.110806,0.003234,2622.516,6.47072707029076e-22,0.024986818638122694
5912.61,4.111708,0.003193,2622.445,6.387935997872959e-22,0.02497363147587797
5913.512,4.11261,0.003152,2622.373,6.3061863966132e-22,0.0249604515795771
5914.414,4.113512,0.003111,2622.301,6.225465397254975e-22,0.024947278945044626
5915.316,4.114414,0.003072,2622.23,6.145760286591701e-22,0.024934113568107468
5916.218,4.115316,0.003032,2622.158,6.067058505611911e-22,0.02492095544459524
5917.12,4.116218,0.002993,2622.087,5.989347647666153e-22,0.0249078045703395
5918.022,4.11712,0.002955,2622.015,5.912615456655187e-22,0.024894660941174863
5918.924,4.118022,0.002917,2621.944,5.836849825239181e-22,0.024881524552938232
5919.826,4.118924,0.00288,2621.873,5.762038793067937e-22,0.024868395401468835
5920.728,4.119826,0.002843,2621.801,5.688170545031546e-22,0.024855273482608926
5921.63,4.120728,0.002806,2621.73,5.615233409531555e-22,0.02484215879220262
5922.532,4.12163,0.00277,2621.658,5.5432158567722e-22,0.024829051326096866
5923.434,4.122532,0.002735,2621.587,5.472106497071618e-22,0.024815951080141365
5924.336,4.123434,0.0027,2621.515,5.401894079192708e-22,0.02480285805018708
5925.238,4.124336,0.002665,2621.444,5.332567488693451e-22,0.024789772232089217
5926.14,4.125238,0.002631,2621.373,5.264115746296547e-22,0.024776693621703948
5927.042,4.12614,0.002597,2621.301,5.196528006277953e-22,0.02476362221489082
5927.944,4.127042,0.002564,2621.23,5.129793554874374e-22,0.024750558007511934
5928.846,4.127944,0.002531,2621.158,5.06390180870922e-22,0.024737500995430997
5929.748,4.128846,0.002498,2621.087,4.998842313237e-22,0.024724451174515064
5930.65,4.129748,0.002466,2621.016,4.934604741205959e-22,0.024711408540633136
5931.552,4.13065,0.002435,2620.944,4.871178891138473e-22,0.024698373089657027
5932.454,4.131552,0.002403,2620.873,4.808554685829455e-22,0.024685344817460705
5933.356,4.132454,0.002372,2620.802,4.746722170862157e-22,0.024672323719920997
5934.258,4.133356,0.002342,2620.73,4.685671513141333e-22,0.024659309792916955
5935.16,4.134258,0.002312,2620.659,4.625392999443624e-22,0.024646303032329845
5936.062,4.13516,0.002282,2620.588,4.56587703498487e-22,0.024633303434043814
5936.964,4.136062,0.002253,2620.517,4.507114142004198e-22,0.02462031099394548
5937.866,4.136964,0.002224,2620.445,4.449094958364642e-22,0.024607325707923754
5938.768,4.137866,0.002195,2620.374,4.391810236170205e-22,0.024594347571869804
5939.67,4.138768,0.002167,2620.303,4.335250840399107e-22,0.024581376581677642
5940.572,4.13967,0.002139,2620.232,4.2794077475530025e-22,0.02456841273324345
5941.474,4.140572,0.002111,2620.16,4.2242720443220916e-22,0.024555456022466296
5942.376,4.141474,0.002084,2620.089,4.169834926265802e-22,0.024542506445247022
5943.278,4.142376,0.002057,2620.018,4.116087696509018e-22,0.024529563997489522
5944.18,4.143278,0.002031,2619.947,4.0630217644535436e-22,0.024516628675099787
5945.082,4.14418,0.002004,2619.876,4.010628644504699e-22,0.024503700473986527
5945.984,4.145082,0.001979,2619.805,3.9588999548128703e-22,0.024490779390060714
5946.886,4.145984,0.001953,2619.733,3.9078274160297843e-22,0.024477865419235675
5947.788,4.146886,0.001928,2619.662,3.8574028500794677e-22,0.024464958557427557
5948.69,4.147788,0.001903,2619.591,3.8076181789435506e-22,0.024452058800554552
5949.592,4.14869,0.001878,2619.52,3.7584654234608804e-22,0.024439166144537422
5950.494,4.149592,0.001854,2619.449,3.7099367021412553e-22,0.02442628058529945
5951.396,4.150494,0.00183,2619.378,3.6620242299930525e-22,0.024413402118766515
5952.298,4.151396,0.001807,2619.307,3.6147203173646815e-22,0.024400530740866403
5953.2,4.152298,0.001783,2619.236,3.568017368799633e-22,0.024387666447529974
5954.102,4.1532,0.00176,2619.165,3.521907881904998e-22,0.02437480923468988
5955.004,4.154102,0.001737,2619.093,3.4763844462333214e-22,0.024361959098281833
5955.906,4.155004,0.001715,2619.022,3.431439742177575e-22,0.024349116034243452
5956.808,4.155906,0.001693,2618.951,3.387066539879171e-22,0.024336280038514947
5957.71,4.156808,0.001671,2618.88,3.343257698148805e-22,0.024323451107039307
5958.612,4.15771,0.001649,2618.809,3.3000061634000326e-22,0.024310629235761428
5959.514,4.158612,0.001628,2618.738,3.2573049685954066e-22,0.02429781442062924
5960.416,4.159514,0.001607,2618.667,3.2151472322049865e-22,0.024285006657592225
5961.318,4.160416,0.001586,2618.596,3.173526157177206e-22,0.02427220594260307
5962.22,4.161318,0.001566,2618.525,3.1324350299217857e-22,0.024259412271616515
5963.122,4.16222,0.001545,2618.454,3.0918672193047015e-22,0.02424662564058966
5964.024,4.163122,0.001525,2618.383,3.051816175654981e-22,0.024233846045482513
5964.926,4.164024,0.001505,2618.312,3.0122754297832242e-22,0.02422107348225692
5965.828,4.164926,0.001486,2618.242,2.973238592011706e-22,0.02420830794687746
5966.73,4.165828,0.001467,2618.171,2.934699351215923e-22,0.024195549435310878
5967.632,4.16673,0.001448,2618.1,2.89665147387746e-22,0.0241827979435265
5968.534,4.167632,0.001429,2618.029,2.8590888031480603e-22,0.02417005346749649
5969.436,4.168534,0.00141,2617.958,2.8220052579247298e-22,0.02415731600319413
5970.338,4.169436,0.001392,2617.887,2.785394831935755e-22,0.024144585546596826
5971.24,4.170338,0.001374,2617.816,2.749251592837594e-22,0.024131862093683024
5972.142,4.17124,0.001356,2617.745,2.7135696813223504e-22,0.024119145640434315
5973.044,4.172142,0.001339,2617.674,2.678343310235884e-22,0.024106436182834392
5973.946,4.173044,0.001321,2617.604,2.6435667637062994e-22,0.024093733716869303
5974.848,4.173946,0.001304,2617.533,2.6092343962827765e-22,0.024081038238527443
5975.75,4.174848,0.001287,2617.462,2.5753406320845896e-22,0.02406834974380018
5976.652,4.17575,0.00127,2617.391,2.541879963960172e-22,0.02405566822868062
5977.554,4.176652,0.001254,2617.32,2.5088469526561863e-22,0.02404299368916465
5978.456,4.177554,0.001238,2617.25,2.476236225996388e-22,0.024030326121250167
5979.358,4.178456,0.001221,2617.179,2.4440424780702706e-22,0.02401766552093794
5980.26,4.179358,0.001206,2617.108,2.4122604684312587e-22,0.02400501188423088
5981.162,4.18026,0.00119,2617.037,2.380885021304485e-22,0.023992365207134027
5982.064,4.181162,0.001174,2616.966,2.349911024803885e-22,0.023979725485655416
5982.966,4.182064,0.001159,2616.896,2.319333430158615e-22,0.02396709271580485
5983.868,4.182966,0.001144,2616.825,2.2891472509486696e-22,0.023954466893594963
5984.77,4.183868,0.001129,2616.754,2.259347562349512e-22,0.02394184801504068
5985.672,4.18477,0.001114,2616.684,2.2299295003857144e-22,0.023929236076158954
5986.574,4.185672,0.0011,2616.613,2.200888261193444e-22,0.023916631072969728
5987.476,4.186574,0.001086,2616.542,2.1722191002917055e-22,0.02390403300149445
5988.378,4.187476,0.001071,2616.471,2.1439173318622487e-22,0.023891441857758416
5989.28,4.188378,0.001058,2616.401,2.1159783280380252e-22,0.02387885763778733
5990.182,4.18928,0.001044,2616.33,2.0883975182000979e-22,0.02386628033761122
5991.084,4.190182,0.00103,2616.259,2.0611703882829178e-22,0.023853709953260964
5991.986,4.191084,0.001017,2616.189,2.0342924800878587e-22,0.02384114648077047
5992.888,4.191986,0.001003,2616.118,2.0077593906049097e-22,0.023828589916176385
5993.79,4.192888,0.00099,2616.048,1.9815667713424435e-22,0.023816040255517108
5994.692,4.19379,0.000977,2615.977,1.9557103276649697e-22,0.023803497494833497
5995.594,4.194692,0.000965,2615.906,1.9301858181387455e-22,0.023790961630168844
5996.496,4.195594,0.000952,2615.836,1.904989053885211e-22,0.023778432657569074
5997.398,4.196496,0.00094,2615.765,1.8801158979420819e-22,0.023765910573081972
5998.3,4.197398,0.000927,2615.695,1.8555622646321007e-22,0.0237533953727585
5999.202,4.1983,0.000915,2615.624,1.8313241189392816e-22,0.02374088705265074
6000.104,4.199202,0.000903,2615.554,1.8073974758925831e-22,0.023728385608814132
6001.006,4.200104,0.000891,2615.483,1.7837783999569473e-22,0.02371589103730647
6001.908,4.201006,0.00088,2615.412,1.7604630044316024e-22,0.023703403334187134
6002.81,4.201908,0.000868,2615.342,1.7374474508555095e-22,0.02369092249551847
6003.712,4.20281,0.000857,2615.271,1.7147279484199457e-22,0.023678448517365586
6004.614,4.203712,0.000846,2615.201,1.6923007533880736e-22,0.023665981395794317
6005.516,4.204614,0.000835,2615.13,1.6701621685214355e-22,0.023653521126874816
6006.418,4.205516,0.000824,2615.06,1.6483085425133086e-22,0.023641067706678388
6007.32,4.206418,0.000813,2614.989,1.6267362694288232e-22,0.02362862113127894
6008.222,4.20732,0.000802,2614.919,1.6054417881517655e-22,0.02361618139675288
6009.124,4.208222,0.000792,2614.849,1.5844215818379902e-22,0.023603748499178727
6010.026,4.209124,0.000781,2614.778,1.5636721773753793e-22,0.02359132243463774
6010.928,4.210026,0.000771,2614.708,1.5431901448502348e-22,0.023578903199212776
6011.83,4.210928,0.000761,2614.637,1.522972097020066e-22,0.023566490788990025
6012.732,4.21183,0.000751,2614.567,1.5030146887926967e-22,0.023554085200057008
6013.634,4.212732,0.000741,2614.496,1.4833146167115708e-22,0.023541686428504356
6014.536,4.213634,0.000732,2614.426,1.4638686184472404e-22,0.023529294470424664
6015.438,4.214536,0.000722,2614.356,1.4446734722949488e-22,0.023516909321913144
6016.34,4.215438,0.000713,2614.285,1.425725996678205e-22,0.023504530979066733
6017.242,4.21634,0.000703,2614.215,1.4070230496583192e-22,0.02349215943798554
6018.144,4.217242,0.000694,2614.145,1.3885615284498125e-22,0.023479794694771235
6019.046,4.218144,0.000685,2614.074,1.3703383689416335e-22,0.023467436745528095
6019.948,4.219046,0.000676,2614.004,1.3523505452241113e-22,0.023455085586362945
6020.85,4.219948,0.000667,2613.934,1.334595069121577e-22,0.02344274121338487
6021.752,4.22085,0.000658,2613.863,1.3170689897305944e-22,0.023430403622705164
6022.654,4.221752,0.00065,2613.793,1.2997693929637378e-22,0.02341807281043731
6023.556,4.222654,0.000641,2613.723,1.2826934010988255e-22,0.02340574877269717
6024.458,4.223556,0.000633,2613.652,1.2658381723335733e-22,0.023393431505603184
6025.36,4.224458,0.000624,2613.582,1.2492009003455993e-22,0.023381121005275767
6026.262,4.22536,0.000616,2613.512,1.2327788138576999e-22,0.023368817267837905
6027.164,4.226262,0.000608,2613.442,1.2165691762083587e-22,0.023356520289414824
6028.066,4.227164,0.0006,2613.371,1.2005692849274014e-22,0.02334423006613403
6028.968,4.228066,0.000592,2613.301,1.1847764713167728e-22,0.023331946594125543
6029.87,4.228968,0.000584,2613.231,1.1691881000363216e-22,0.02331966986952133
6030.772,4.22987,0.000577,2613.161,1.153801568694594e-22,0.023307399888455694
6031.674,4.230772,0.000569,2613.091,1.1386143074445287e-22,0.023295136647065458
6032.576,4.231674,0.000562,2613.02,1.1236237785840291e-22,0.023282880141490107
6033.478,4.232576,0.000554,2612.95,1.1088274761613305e-22,0.02327063036787043
6034.38,4.233478,0.000547,2612.88,1.0942229255851224e-22,0.02325838732235043
6035.282,4.23438,0.00054,2612.81,1.079807683239366e-22,0.023246151001075903
6036.184,4.235282,0.000533,2612.74,1.0655793361027442e-22,0.02323392140019529
6037.086,4.236184,0.000526,2612.67,1.051535501372699e-22,0.023221698515859236
6037.988,4.237086,0.000519,2612.599,1.0376738260939995e-22,0.023209482344220437
6038.89,4.237988,0.000512,2612.529,1.0239919867917745e-22,0.023197272881434135
6039.792,4.23889,0.000505,2612.459,1.0104876891089943e-22,0.023185070123657857
6040.694,4.239792,0.000498,2612.389,9.971586674482843e-23,0.02317287406705127
6041.596,4.240694,0.000492,2612.319,9.840026846181038e-23,0.023160684707776234
6042.498,4.241596,0.000485,2612.249,9.710175314831501e-23,0.02314850204199765
6043.4,4.242498,0.000479,2612.179,9.582010266190102e-23,0.02313632606588163
6044.302,4.2434,0.000473,2612.109,9.455510159709677e-23,0.023124156775597395
6045.204,4.244302,0.000466,2612.039,9.330653725169327e-23,0.023111994167315797
6046.106,4.245204,0.00046,2611.969,9.207419959344345e-23,0.023099838237210717
6047.008,4.246106,0.000454,2611.899,9.085788122716505e-23,0.023087688981457563
6047.91,4.247008,0.000448,2611.829,8.965737736223964e-23,0.023075546396234776
6048.812,4.24791,0.000442,2611.759,8.847248578050475e-23,0.023063410477722316
6049.714,4.248812,0.000436,2611.689,8.730300680453456e-23,0.023051281222102954
6050.616,4.249714,0.000431,2611.619,8.614874326630329e-23,0.023039158625561683
6051.518,4.250616,0.000425,2611.549,8.500950047622865e-23,0.0230270426842855
6052.42,4.251518,0.000419,2611.479,8.388508619258842e-23,0.023014933394463956
6053.322,4.25242,0.000414,2611.409,8.277531059130832e-23,0.023002830752288816
6054.224,4.253322,0.000408,2611.339,8.167998623611417e-23,0.022990734753953867
6055.126,4.254224,0.000403,2611.269,8.059892804904749e-23,0.022978645395655566
6056.028,4.255126,0.000397,2611.199,7.953195328133552e-23,0.02296656267359233
6056.93,4.256028,0.000392,2611.129,7.847888148461592e-23,0.022954486583964977
6057.832,4.25693,0.000387,2611.059,7.743953448250955e-23,0.022942417122976604
6058.734,4.257832,0.000382,2610.989,7.641373634253764e-23,0.022930354286832422
6059.636,4.258734,0.000377,2610.919,7.540131334837909e-23,0.02291829807174005
6060.538,4.259636,0.000372,2610.849,7.440209397246481e-23,0.022906248473909287
6061.44,4.260538,0.000367,2610.779,7.341590884890379e-23,0.022894205489552524
6062.342,4.26144,0.000362,2610.71,7.244259074673811e-23,0.022882169114883763
6063.244,4.262342,0.000357,2610.64,7.148197454352177e-23,0.022870139346119898
6064.146,4.263244,0.000353,2610.57,7.053389719922076e-23,0.02285811617947984
6065.048,4.264146,0.000348,2610.5,6.959819773042999e-23,0.022846099611184428
6065.95,4.265048,0.000343,2610.43,6.867471718490266e-23,0.022834089637457172
6066.852,4.26595,0.000339,2610.36,6.776329861638992e-23,0.022822086254523737
6067.754,4.266852,0.000334,2610.291,6.686378705978506e-23,0.02281008945861221
6068.656,4.267754,0.00033,2610.221,6.597602950657066e-23,0.022798099245952674
6069.558,4.268656,0.000325,2610.151,6.509987488056428e-23,0.022786115612777293
6070.46,4.269558,0.000321,2610.081,6.423517401395785e-23,0.022774138555320737
6071.362,4.27046,0.000317,2610.011,6.338177962364964e-23,0.022762168069820145
6072.264,4.271362,0.000313,2609.942,6.253954628786377e-23,0.022750204152514265
6073.166,4.272264,0.000308,2609.872,6.170833042305379e-23,0.022738246799644878
6074.068,4.273166,0.000304,2609.802,6.088799026108789e-23,0.0227262960074553
6074.97,4.274068,0.0003,2609.732,6.007838582671184e-23,0.022714351772191547
6075.872,4.27497,0.000296,2609.663,5.927937891528544e-23,0.022702414090101812
6076.774,4.275872,0.000292,2609.593,5.849083307079137e-23,0.022690482957436028
6077.676,4.276774,0.000288,2609.523,5.771261356411122e-23,0.022678558370446834
6078.578,4.277676,0.000285,2609.454,5.694458737156645e-23,0.02266664032538961
6079.48,4.278578,0.000281,2609.384,5.618662315372048e-23,0.022654728818520754
6080.382,4.27948,0.000277,2609.314,5.543859123444026e-23,0.02264282384609968
6081.284,4.280382,0.000273,2609.245,5.470036358021172e-23,0.022630925404387964
6082.186,4.281284,0.00027,2609.175,5.397181377970881e-23,0.022619033489649255
6083.088,4.282186,0.000266,2609.105,5.325281702361095e-23,0.022607148098149735
6083.99,4.283088,0.000263,2609.036,5.254325008466743e-23,0.02259526922615702
6084.892,4.28399,0.000259,2608.966,5.184299129800479e-23,0.022583396869942065
6085.794,4.284892,0.000256,2608.896,5.1151920541674237e-23,0.022571531025777247
6086.696,4.285794,0.000252,2608.827,5.046991921743785e-23,0.022559671689937406
6087.598,4.286696,0.000249,2608.757,4.979687023178814e-23,0.022547818858699907
6088.5,4.287598,0.000246,2608.688,4.913265797720041e-23,0.02253597252834332
6089.402,4.2885,0.000242,2608.618,4.8477168313613915e-23,0.02252413269514992
6090.304,4.289402,0.000239,2608.548,4.783028855013963e-23,0.022512299355402943
6091.206,4.290304,0.000236,2608.479,4.719190742699114e-23,0.022500472505388384
6092.108,4.291206,0.000233,2608.409,4.6561915097637506e-23,0.02248865214139453
6093.01,4.292108,0.00023,2608.34,4.594020311117336e-23,0.02247683825971165
6093.912,4.29301,0.000227,2608.27,4.53266643949058e-23,0.022465030856632377
6094.814,4.293912,0.000224,2608.201,4.472119323715361e-23,0.022453229928451536
6095.716,4.294814,0.000221,2608.131,4.412368527025744e-23,0.022441435471465782
6096.618,4.295716,0.000218,2608.062,4.353403745379813e-23,0.022429647481974523
6097.52,4.296618,0.000215,2607.992,4.295214805802046e-23,0.022417865956279214
6098.422,4.29752,0.000212,2607.923,4.237791664745974e-23,0.022406090890683274
6099.324,4.298422,0.000209,2607.853,4.1811244064769983e-23,0.02239432228149272
6100.226,4.299324,0.000206,2607.784,4.1252032414748934e-23,0.022382560125015293
6101.128,4.300226,0.000203,2607.714,4.0700185048560336e-23,0.022370804417561483
6102.03,4.301128,0.000201,2607.645,4.015560654814876e-23,0.022359055155443504
6102.932,4.30203,0.000198,2607.575,3.961820271084633e-23,0.022347312334976093
6103.834,4.302932,0.000195,2607.506,3.908788053416744e-23,0.022335575952475772
6104.736,4.303834,0.000193,2607.437,3.8564548200791316e-23,0.022323846004261894
6105.638,4.304736,0.00019,2607.367,3.8048115063727885e-23,0.022312122486655525
6106.54,4.305638,0.000188,2607.298,3.7538491631666265e-23,0.02230040539597984
6107.442,4.30654,0.000185,2607.228,3.7035589554503236e-23,0.022288694728560376
6108.344,4.307442,0.000183,2607.159,3.6539321609049454e-23,0.02227699048072516
6109.246,4.308344,0.00018,2607.09,3.604960168491118e-23,0.02226529264880402
6110.148,4.309246,0.000178,2607.02,3.5566344770546074e-23,0.022253601229128957
6111.05,4.310148,0.000175,2606.951,3.508946693948953e-23,0.022241916218034324
6111.952,4.31105,0.000173,2606.882,3.4618885336751335e-23,0.022230237611856638
6112.854,4.311952,0.000171,2606.812,3.4154518165379174e-23,0.022218565406934874
6113.756,4.312854,0.000168,2606.743,3.3696284673187406e-23,0.02220689959960951
6114.658,4.313756,0.000166,2606.674,3.324410513964966e-23,0.02219524018622346
6115.56,4.314658,0.000164,2606.604,3.279790086295218e-23,0.02218358716312228
6116.462,4.31556,0.000162,2606.535,3.235759414720704e-23,0.02217194052665324
6117.364,4.316462,0.00016,2606.466,3.192310828982253e-23,0.022160300273165855
6118.266,4.317364,0.000157,2606.396,3.149436756902966e-23,0.02214866639901189
6119.168,4.318266,0.000155,2606.327,3.1071297231561465e-23,0.02213703890054513
6120.07,4.319168,0.000153,2606.258,3.0653823480485295e-23,0.022125417774121924
6120.972,4.32007,0.000151,2606.189,3.024187346318418e-23,0.022113803016100306
6121.874,4.320972,0.000149,2606.119,2.983537525948689e-23,0.0221021946228408
6122.776,4.321874,0.000147,2606.05,2.943425786994446e-23,0.022090592590705938
6123.678,4.322776,0.000145,2605.981,2.9038451204250776e-23,0.022078996916060575
6124.58,4.323678,0.000143,2605.912,2.864788606980695e-23,0.0220674075952715
6125.482,4.32458,0.000141,2605.843,2.826249416042647e-23,0.022055824624707725
6126.384,4.325482,0.000139,2605.773,2.7882208045179144e-23,0.022044248000740747
6127.286,4.326384,0.000137,2605.704,2.750696115737398e-23,0.02203267771974383
6128.188,4.327286,0.000136,2605.635,2.713668778367747e-23,0.022021113778092485
6129.09,4.328188,0.000134,2605.566,2.677132305336645e-23,0.022009556172164584
6129.992,4.32909,0.000132,2605.497,2.641080292771376e-23,0.0219980048983398
6130.894,4.329992,0.00013,2605.428,2.6055064189505413e-23,0.021986459953000085
6131.796,4.330894,0.000128,2605.358,2.5704044432686773e-23,0.021974921332529877
6132.698,4.331796,0.000127,2605.289,2.5357682052137736e-23,0.021963389033315604
6133.6,4.332698,0.000125,2605.22,2.5015916233573328e-23,0.021951863051745523
6134.502,4.3336,0.000123,2605.151,2.4678686943570144e-23,0.021940343384210362
6135.404,4.334502,0.000122,2605.082,2.434593491971582e-23,0.02192883002710276
6136.306,4.335404,0.00012,2605.013,2.4017601660880552e-23,0.021917322976817952
6137.208,4.336306,0.000118,2604.944,2.369362941760905e-23,0.02190582222975266
6138.11,4.337208,0.000117,2604.875,2.3373961182631789e-23,0.021894327782306402
6139.012,4.33811,0.000115,2604.806,2.3058540681493137e-23,0.021882839630880238
6139.914,4.339012,0.000114,2604.737,2.2747312363296599e-23,0.021871357771877913
6140.816,4.339914,0.000112,2604.668,2.244022139156396e-23,0.021859882201705233
6141.718,4.340816,0.000111,2604.599,2.213721363520821e-23,0.02184841291676952
6142.62,4.341718,0.000109,2604.529,2.183823565961809e-23,0.021836949913480997
6143.522,4.34262,0.000108,2604.46,2.1543234717853832e-23,0.02182549318825181
6144.424,4.343522,0.000106,2604.391,2.1252158741951305e-23,0.021814042737496077
6145.326,4.344424,0.000105,2604.322,2.096495633433492e-23,0.021802598557630115
6146.228,4.345326,0.000103,2604.253,2.0681576759336508e-23,0.021791160645072225
6147.13,4.346228,0.000102,2604.185,2.0401969934819976e-23,0.021779728996243163
6148.032,4.34713,0.000101,2604.116,2.012608642390956e-23,0.021768303607565615
6148.934,4.348032,9.9e-05,2604.047,1.9853877426821208e-23,0.02175688447546461
6149.836,4.348934,9.8e-05,2603.978,1.958529477279536e-23,0.021745471596366785
6150.738,4.349836,9.7e-05,2603.909,1.932029091212986e-23,0.021734064966701477
6151.64,4.350738,9.5e-05,2603.84,1.905881890831208e-23,0.02172266458290013
6152.542,4.35164,9.4e-05,2603.771,1.8800832430248817e-23,0.021711270441395692
6153.444,4.352542,9.3e-05,2603.702,1.8546285744592972e-23,0.021699882538623785
6154.346,4.353444,9.1e-05,2603.633,1.829513370816544e-23,0.021688500871021827
6155.248,4.354346,9e-05,2603.564,1.8047331760471555e-23,0.02167712543502999
6156.15,4.355248,8.9e-05,2603.495,1.7802835916310567e-23,0.021665756227089765
6157.052,4.35615,8.8e-05,2603.426,1.756160275847724e-23,0.021654393243645084
6157.954,4.357052,8.7e-05,2603.357,1.7323589430554177e-23,0.021643036481142228
6158.856,4.357954,8.5e-05,2603.289,1.7088753629794018e-23,0.021631685936029432
6159.758,4.358856,8.4e-05,2603.22,1.6857053600090505e-23,0.02162034160475649
6160.66,4.359758,8.3e-05,2603.151,1.662844812503689e-23,0.021609003483776257
6161.562,4.36066,8.2e-05,2603.082,1.6402896521070856e-23,0.02159767156954321
6162.464,4.361562,8.1e-05,2603.013,1.6180358630705255e-23,0.021586345858514024
6163.366,4.362464,8e-05,2602.944,1.5960794815842923e-23,0.021575026347147096
6164.268,4.363366,7.9e-05,2602.876,1.5744165951175134e-23,0.021563713031903544
6165.17,4.364268,7.8e-05,2602.807,1.5530433417662147e-23,0.02155240590924627
6166.072,4.36517,7.7e-05,2602.738,1.5319559096095473e-23,0.02154110497564029
6166.974,4.366072,7.6e-05,2602.669,1.511150536074036e-23,0.021529810227552796
6167.876,4.366974,7.4e-05,2602.601,1.4906235073057605e-23,0.021518521661452995
6168.778,4.367876,7.3e-05,2602.532,1.4703711575503743e-23,0.021507239273812363
6169.68,4.368778,7.2e-05,2602.463,1.4503898685408984e-23,0.021495963061104073
6170.582,4.36968,7.2e-05,2602.394,1.4306760688931294e-23,0.021484693019803942
6171.484,4.370582,7.1e-05,2602.326,1.4112262335086414e-23,0.021473429146389424
6172.386,4.371484,7e-05,2602.257,1.3920368829852082e-23,0.021462171437340423
6173.288,4.372386,6.9e-05,2602.188,1.3731045830346456e-23,0.021450919889138664
6174.19,4.373288,6.8e-05,2602.119,1.3544259439079e-23,0.02143967449826818
6175.092,4.37419,6.7e-05,2602.051,1.335997619827347e-23,0.021428435261214848
6175.994,4.375092,6.6e-05,2601.982,1.3178163084261972e-23,0.02141720217446695
6176.896,4.375994,6.5e-05,2601.913,1.2998787501949074e-23,0.021405975234514343
6177.798,4.376896,6.4e-05,2601.845,1.282181727934532e-23,0.02139475443784954
6178.7,4.377798,6.3e-05,2601.776,1.2647220662169241e-23,0.02138353978096693
6179.602,4.3787,6.2e-05,2601.707,1.2474966308516865e-23,0.021372331260362913
6180.504,4.379602,6.1e-05,2601.639,1.2305023283598113e-23,0.0213611288725362
6181.406,4.380504,6.1e-05,2601.57,1.21373610545392e-23,0.021349932613987113
6182.308,4.381406,6e-05,2601.502,1.1971949485250034e-23,0.021338742481218285
6183.21,4.382308,5.9e-05,2601.433,1.1808758831356194e-23,0.021327558470734885
6184.112,4.38321,5.8e-05,2601.364,1.1647759735194321e-23,0.02131638057904356
6185.014,4.384112,5.7e-05,2601.296,1.1488923220870262e-23,0.02130520880265317
6185.916,4.385014,5.7e-05,2601.227,1.1332220689379426e-23,0.02129404313807458
6186.818,4.385916,5.6e-05,2601.159,1.1177623913788203e-23,0.021282883581821187
6187.72,4.386818,5.5e-05,2601.09,1.1025105034475884e-23,0.021271730130408062
6188.622,4.38772,5.4e-05,2601.021,1.0874636554436448e-23,0.021260582780352144
6189.524,4.388622,5.4e-05,2600.953,1.0726191334639372e-23,0.021249441528173263
6190.426,4.389524,5.3e-05,2600.884,1.0579742589448469e-23,0.02123830637039217
6191.328,4.390426,5.2e-05,2600.816,1.0435263882098656e-23,0.02122717730353284
6192.23,4.391328,5.1e-05,2600.747,1.0292729120229308e-23,0.021216054324120156
6193.132,4.39223,5.1e-05,2600.679,1.0152112551473905e-23,0.02120493742868236
6194.034,4.393132,5e-05,2600.61,1.0013388759105121e-23,0.02119382661374849
6194.936,4.394034,4.9e-05,2600.542,9.876532657734668e-24,0.021182721875850585
6195.838,4.394936,4.9e-05,2600.473,9.741519489067215e-24,0.021171623211522553
6196.74,4.395838,4.8e-05,2600.405,9.608324817707846e-24,0.02116053061729967
6197.642,4.39674,4.7e-05,2600.336,9.476924527022222e-24,0.021149444089720026
6198.544,4.397642,4.7e-05,2600.268,9.347294815048852e-24,0.021138363625323762
6199.446,4.398544,4.6e-05,2600.2,9.219412190462923e-24,0.021127289220652466
6200.348,4.399446,4.5e-05,2600.131,9.093253468590901e-24,0.021116220872250402
6201.25,4.400348,4.5e-05,2600.063,8.96879576747536e-24,0.021105158576663716
6202.152,4.40125,4.4e-05,2599.994,8.846016503989446e-24,0.021094102330440248
6203.054,4.402152,4.4e-05,2599.926,8.724893390000327e-24,0.02108305213013061
6203.956,4.403054,4.3e-05,2599.857,8.605404428580923e-24,0.021072007972286675
6204.858,4.403956,4.2e-05,2599.789,8.487527910269582e-24,0.021060969853462928
6205.76,4.404858,4.2e-05,2599.721,8.371242409376746e-24,0.021049937770215767
6206.662,4.40576,4.1e-05,2599.652,8.25652678033841e-24,0.021038911719103343
6207.564,4.406662,4.1e-05,2599.584,8.143360154115487e-24,0.021027891696686132
6208.466,4.407564,4e-05,2599.516,8.03172193463862e-24,0.021016877699526662
6209.368,4.408466,4e-05,2599.447,7.921591795297996e-24,0.02100586972418958
6210.27,4.409368,3.9e-05,2599.379,7.81294967547744e-24,0.020994867767241254
6211.172,4.41027,3.9e-05,2599.311,7.705775777132182e-24,0.02098387182525012
6212.074,4.411172,3.8e-05,2599.242,7.600050561410104e-24,0.020972881894787222
6212.976,4.412074,3.7e-05,2599.174,7.495754745315503e-24,0.020961897972424922
6213.878,4.412976,3.7e-05,2599.106,7.392869298415057e-24,0.020950920054738108
6214.78,4.413878,3.6e-05,2599.037,7.291375439585601e-24,0.020939948138303494
