# --------------- PyTT output file ------------------ 
# input file: Simulations/CERN_SPS_WS_2008.txt 
# execution date and time: 2024/05/22 15:56:50 
# Particle: Proton   Material: Carbon 
# EdepMethod: EdepValue 
# dEdx: 1.2733333333333334 [MeV*cm2/g] 
# Outputs:               -----------------------------
# SEY protons: 0.003465538032766926 
# --------------------------------------------------- 
#   Time [us], Position [mm], Npart, MaxTemp [K], SEMcurr [uA], THcurr [uA] 
40037.9,3.50709,1545055764.917996,2847.731,5.252321587136084e-09,69142.42868192006
40040.35,3.50758,1544056709.517861,2847.649,5.248925360045764e-09,69070.14381381583
40042.8,3.50807,1543058160.681514,2847.567,5.245530854987731e-09,68997.91489794731
40045.25,3.50856,1542060118.261766,2847.485,5.242138071461632e-09,68925.74191180387
40047.7,3.50905,1541062582.111391,2847.403,5.238747008966978e-09,68853.62483286657
40050.15,3.50954,1540065552.083118,2847.322,5.235357667003129e-09,68781.56363860938
40052.6,3.51003,1539069028.029635,2847.24,5.23197004506931e-09,68709.55830649905
40055.05,3.51052,1538073009.803589,2847.158,5.2285841426646035e-09,68637.60881399445
40057.5,3.51101,1537077497.257583,2847.076,5.225199959287942e-09,68565.71513854715
40059.95,3.5115,1536082490.244182,2846.994,5.221817494438127e-09,68493.87725760107
40062.4,3.51199,1535087988.615906,2846.912,5.2184367476138125e-09,68422.09514859311
40064.85,3.51248,1534093992.225235,2846.83,5.215057718313511e-09,68350.36878895167
40067.3,3.51297,1533100500.924608,2846.748,5.211680406035599e-09,68278.69815609907
40069.75,3.51346,1532107514.566421,2846.666,5.208304810278308e-09,68207.08322744964
40072.2,3.51395,1531115033.003031,2846.584,5.2049309305397295e-09,68135.5239804101
40074.65,3.51444,1530123056.086752,2846.502,5.201558766317818e-09,68064.02039237983
40077.1,3.51493,1529131583.669857,2846.42,5.198188317110387e-09,67992.572440751
40079.55,3.51542,1528140615.60458,2846.338,5.194819582415111e-09,67921.18010290853
40082.0,3.51591,1527150151.743112,2846.256,5.191452561729522e-09,67849.84335622929
40084.45,3.5164,1526160191.937604,2846.174,5.188087254551018e-09,67778.56217808348
40086.9,3.51689,1525170736.040166,2846.092,5.184723660376857e-09,67707.33654583411
40089.35,3.51738,1524181783.902866,2846.01,5.181361778704153e-09,67636.16643683627
40091.8,3.51787,1523193335.377735,2845.927,5.178001609029892e-09,67565.05182843769
40094.25,3.51836,1522205390.31676,2845.845,5.174643150850915e-09,67493.99269797941
40096.7,3.51885,1521217948.571888,2845.763,5.171286403663927e-09,67422.98902279465
40099.15,3.51934,1520231009.995028,2845.681,5.1679313669654975e-09,67352.04078020969
40101.6,3.51983,1519244574.438047,2845.599,5.164578040252059e-09,67281.14794754359
40104.05,3.52032,1518258641.75277,2845.516,5.161226423019903e-09,67210.31050210724
40106.5,3.52081,1517273211.790985,2845.434,5.157876514765188e-09,67139.52842120576
40108.95,3.5213,1516288284.40444,2845.352,5.15452831498394e-09,67068.80168213566
40111.4,3.52179,1515303859.44484,2845.269,5.1511818231720414e-09,66998.1302621873
40113.85,3.52228,1514319936.763851,2845.187,5.147837038825242e-09,66927.51413864293
40116.3,3.52277,1513336516.213102,2845.105,5.144493961439161e-09,66856.95328877827
40118.75,3.52326,1512353597.644179,2845.022,5.141152590509275e-09,66786.44768986118
40121.2,3.52375,1511371180.908631,2844.94,5.1378129255309314e-09,66715.9973191534
40123.65,3.52424,1510389265.857965,2844.858,5.134474965999341e-09,66645.602153908
40126.1,3.52473,1509407852.34365,2844.775,5.131138711409582e-09,66575.26217137247
40128.55,3.52522,1508426940.217115,2844.693,5.127804161256592e-09,66504.97734878592
40131.0,3.52571,1507446529.32975,2844.61,5.124471315035185e-09,66434.74766338097
40133.45,3.5262,1506466619.532905,2844.528,5.121140172240032e-09,66364.57309238304
40135.9,3.52669,1505487210.677892,2844.445,5.117810732365679e-09,66294.45361301015
40138.35,3.52718,1504508302.615982,2844.363,5.1144829949065324e-09,66224.38920247369
40140.8,3.52767,1503529895.19841,2844.28,5.111156959356871e-09,66154.37983797706
40143.25,3.52816,1502551988.27637,2844.198,5.1078326252108386e-09,66084.42549671777
40145.7,3.52865,1501574581.701017,2844.115,5.104509991962444e-09,66014.52615588561
40148.15,3.52914,1500597675.323467,2844.033,5.101189059105573e-09,65944.68179266302
40150.6,3.52963,1499621268.994799,2843.95,5.097869826133973e-09,65874.89238422627
40153.05,3.53012,1498645362.566053,2843.867,5.0945522925412585e-09,65805.15790774376
40155.5,3.53061,1497669955.888228,2843.785,5.091236457820918e-09,65735.47834037719
40157.95,3.5311,1496695048.812287,2843.702,5.087922321466308e-09,65665.8536592811
40160.4,3.53159,1495720641.189154,2843.619,5.084609882970654e-09,65596.28384160338
40162.85,3.53208,1494746732.869716,2843.537,5.0812991418270465e-09,65526.76886448473
40165.3,3.53257,1493773323.704818,2843.454,5.077990097528455e-09,65457.30870505878
40167.75,3.53306,1492800413.545271,2843.371,5.0746827495677135e-09,65387.903340452314
40170.2,3.53355,1491828002.241846,2843.288,5.0713770974375275e-09,65318.55274778516
40172.65,3.53404,1490856089.645275,2843.206,5.068073140630475e-09,65249.25690416994
40175.1,3.53453,1489884675.606254,2843.123,5.064770878639003e-09,65180.0157867126
40177.55,3.53502,1488913759.975442,2843.04,5.061470310955429e-09,65110.829372512235
40180.0,3.53551,1487943342.603456,2842.957,5.058171437071947e-09,65041.69763866095
40182.45,3.536,1486973423.34088,2842.874,5.054874256480617e-09,64972.62056224386
40184.9,3.53649,1486004002.038256,2842.792,5.051578768673374e-09,64903.59812033886
40187.35,3.53698,1485035078.546094,2842.709,5.048284973142031e-09,64834.630290017805
40189.8,3.53747,1484066652.714862,2842.626,5.044992869378259e-09,64765.71704834515
40192.25,3.53796,1483098724.394992,2842.543,5.041702456873618e-09,64696.85837237843
40194.7,3.53845,1482131293.436878,2842.46,5.03841373511953e-09,64628.05423916855
40197.15,3.53894,1481164359.690879,2842.377,5.0351267036073e-09,64559.30462575942
40199.6,3.53943,1480197923.007315,2842.294,5.031841361828095e-09,64490.60950918833
40202.05,3.53992,1479231983.236469,2842.211,5.028557709272967e-09,64421.96886648567
40204.5,3.54041,1478266540.228588,2842.128,5.0252757454328394e-09,64353.38267467465
40206.95,3.5409,1477301593.833881,2842.045,5.021995469798504e-09,64284.8509107722
40209.4,3.54139,1476337143.902521,2841.962,5.018716881860635e-09,64216.37355178847
40211.85,3.54188,1475373190.284644,2841.879,5.01543998110978e-09,64147.95057472658
40214.3,3.54237,1474409732.830348,2841.796,5.012164767036356e-09,64079.58195658297
40216.75,3.54286,1473446771.389698,2841.713,5.008891239130667e-09,64011.26767434752
40219.2,3.54335,1472484305.81272,2841.629,5.005619396882884e-09,63943.00770500305
40221.65,3.54384,1471522335.949402,2841.546,5.002349239783051e-09,63874.80202552559
40224.1,3.54433,1470560861.649698,2841.463,4.999080767321105e-09,63806.65061288514
40226.55,3.54482,1469599882.763526,2841.38,4.99581397898684e-09,63738.55344404437
40229.0,3.54531,1468639399.140766,2841.297,4.9925488742699355e-09,63670.510495959374
40231.45,3.5458,1467679410.631264,2841.214,4.9892854526599565e-09,63602.52174557973
40233.9,3.54629,1466719917.084828,2841.13,4.986023713646329e-09,63534.58716984839
40236.35,3.54678,1465760918.351232,2841.047,4.982763656718369e-09,63466.706745701376
40238.8,3.54727,1464802414.280212,2840.964,4.979505281365265e-09,63398.8804500683
40241.25,3.54776,1463844404.721468,2840.88,4.976248587076088e-09,63331.108259871966
40243.7,3.54825,1462886889.524668,2840.797,4.9729935733397825e-09,63263.390152028864
40246.15,3.54874,1461929868.53944,2840.714,4.969740239645176e-09,63195.72610344855
40248.6,3.54923,1460973341.615379,2840.63,4.966488585480972e-09,63128.11609103383
40251.05,3.54972,1460017308.602044,2840.547,4.963238610335757e-09,63060.56009168147
40253.5,3.55021,1459061769.348958,2840.464,4.959990313697993e-09,62993.0580822813
40255.95,3.5507,1458106723.705608,2840.38,4.9567436950560245e-09,62925.61003971667
40258.4,3.55119,1457152171.521449,2840.297,4.953498753898074e-09,62858.21594086431
40260.85,3.55168,1456198112.645896,2840.213,4.950255489712247e-09,62790.87576259467
40263.3,3.55217,1455244546.928333,2840.13,4.94701390198653e-09,62723.58948177133
40265.75,3.55266,1454291474.218108,2840.046,4.9437739902087866e-09,62656.35707525149
40268.2,3.55315,1453338894.364532,2839.963,4.940535753866764e-09,62589.178519885696
40270.65,3.55364,1452386807.216883,2839.879,4.937299192448091e-09,62522.053792518556
40273.1,3.55413,1451435212.624404,2839.796,4.9340643054402796e-09,62454.98286998737
40275.55,3.55462,1450484110.436304,2839.712,4.930831092330721e-09,62387.96572912378
40278.0,3.55511,1449533500.501754,2839.629,4.9275995526066886e-09,62321.002346752204
40280.45,3.5556,1448583382.669896,2839.545,4.924369685755338e-09,62254.09269969092
40282.9,3.55609,1447633756.789832,2839.462,4.921141491263713e-09,62187.2367647521
40285.35,3.55658,1446684622.710632,2839.378,4.917914968618734e-09,62120.43451874106
40287.8,3.55707,1445735980.281334,2839.294,4.914690117307206e-09,62053.685938456656
40290.25,3.55756,1444787829.350937,2839.211,4.9114669368158206e-09,61986.991000691916
40292.7,3.55805,1443840169.768409,2839.127,4.90824542663115e-09,61920.349682232656
40295.15,3.55854,1442893001.382684,2839.043,4.905025586239652e-09,61853.76195985886
40297.6,3.55903,1441946324.042659,2838.959,4.90180741512767e-09,61787.22781034419
40300.05,3.55952,1441000137.597201,2838.876,4.898590912781426e-09,61720.74721045534
40302.5,3.56001,1440054441.895142,2838.792,4.895376078687037e-09,61654.320136953356
40304.95,3.5605,1439109236.785276,2838.708,4.892162912330495e-09,61587.94656659288
40307.4,3.56099,1438164522.11637,2838.624,4.888951413197683e-09,61521.62647612128
40309.85,3.56148,1437220297.737153,2838.54,4.885741580774371e-09,61455.35984228105
40312.3,3.56197,1436276563.496322,2838.457,4.882533414546208e-09,61389.14664180717
40314.75,3.56246,1435333319.24254,2838.373,4.879326913998735e-09,61322.98685142918
40317.2,3.56295,1434390564.824435,2838.289,4.876122078617379e-09,61256.880447869684
40319.65,3.56344,1433448300.090605,2838.205,4.8729189078874515e-09,61190.827407845405
40322.1,3.56393,1432506524.889614,2838.121,4.869717401294153e-09,61124.82770806666
40324.55,3.56442,1431565239.069989,2838.037,4.866517558322571e-09,61058.881325237555
40327.0,3.56491,1430624442.48023,2837.953,4.8633193784576744e-09,60992.9882360559
40329.45,3.5654,1429684134.968798,2837.869,4.860122861184333e-09,60927.14841721338
40331.9,3.56589,1428744316.384125,2837.785,4.8569280059872916e-09,60861.36184539511
40334.35,3.56638,1427804986.574609,2837.701,4.853734812351186e-09,60795.62849728078
40336.8,3.56687,1426866145.388616,2837.617,4.8505432797605505e-09,60729.948349543156
40339.25,3.56736,1425927792.674476,2837.533,4.8473534076997955e-09,60664.32137884919
40341.7,3.56785,1424989928.280492,2837.449,4.844165195653225e-09,60598.747561859185
40344.15,3.56834,1424052552.054928,2837.365,4.840978643105035e-09,60533.22687522812
40346.6,3.56883,1423115663.846021,2837.281,4.837793749539309e-09,60467.75929560388
40349.05,3.56932,1422179263.501972,2837.197,4.834610514440016e-09,60402.34479962921
40351.5,3.56981,1421243350.870952,2837.113,4.831428937291025e-09,60336.9833639396
40353.95,3.5703,1420307925.801097,2837.028,4.8282490175760845e-09,60271.67496516574
40356.4,3.57079,1419372988.140514,2836.944,4.82507075477884e-09,60206.4195799306
40358.85,3.57128,1418438537.737276,2836.86,4.821894148382826e-09,60141.21718485252
40361.3,3.57177,1417504574.439424,2836.776,4.8187191978714706e-09,60076.06775654293
40363.75,3.57226,1416571098.094968,2836.692,4.8155459027280896e-09,60011.029825102814
40366.2,3.57275,1415638108.551885,2836.607,4.812374262435893e-09,59946.08876295628
40368.65,3.57324,1414705605.658121,2836.523,4.809204276477979e-09,59881.20030565543
40371.1,3.57373,1413773589.26159,2836.439,4.806035944337343e-09,59816.36443034299
40373.55,3.57422,1412842059.210174,2836.354,4.802869265496868e-09,59751.58111415558
40376.0,3.57471,1411911015.351724,2836.27,4.799704239439334e-09,59686.85033422277
40378.45,3.5752,1410980457.534059,2836.186,4.7965408656474124e-09,59622.17206766665
40380.9,3.57569,1410050385.604967,2836.101,4.793379143603665e-09,59557.546291603685
40383.35,3.57618,1409120799.412204,2836.017,4.79021907279055e-09,59492.97298314267
40385.8,3.57667,1408191698.803495,2835.933,4.787060652690418e-09,59428.4521193859
40388.25,3.57716,1407263083.626536,2835.848,4.783903882785515e-09,59363.98367742859
40390.7,3.57765,1406334953.728987,2835.764,4.7807487625579815e-09,59299.5676343598
40393.15,3.57814,1405407308.958481,2835.679,4.777595291489849e-09,59235.20396726105
40395.6,3.57863,1404480149.162619,2835.595,4.774443469063045e-09,59170.892653207855
40398.05,3.57912,1403553474.188971,2835.51,4.771293294759396e-09,59106.63366926881
40400.5,3.57961,1402627283.885076,2835.426,4.768144768060617e-09,59042.426992505
40402.95,3.5801,1401701578.098442,2835.341,4.764997888448326e-09,58978.27259997201
40405.4,3.58059,1400776356.676546,2835.257,4.761852655404029e-09,58914.17046871814
40407.85,3.58108,1399851619.466837,2835.172,4.7587090684091325e-09,58850.12057578484
40410.3,3.58157,1398927366.31673,2835.087,4.75556712694494e-09,58786.12289820712
40412.75,3.58206,1398003597.073611,2835.003,4.752426830492647e-09,58722.17741301349
40415.2,3.58255,1397080311.584836,2834.918,4.749288178533354e-09,58658.28409722528
40417.65,3.58304,1396157509.697732,2834.833,4.746151170548048e-09,58594.44292785804
40420.1,3.58353,1395235191.259592,2834.749,4.7430158060176214e-09,58530.6538819198
40422.55,3.58402,1394313356.117682,2834.664,4.739882084422859e-09,58466.916936412585
40425.0,3.58451,1393392004.119237,2834.579,4.7367500052444485e-09,58403.23206833168
40427.45,3.585,1392471135.111462,2834.495,4.73361956796297e-09,58339.59925466546
40429.9,3.58549,1391550748.941531,2834.41,4.730490772058904e-09,58276.01847239615
40432.35,3.58598,1390630845.456591,2834.325,4.727363617012634e-09,58212.48969849945
40434.8,3.58647,1389711424.503756,2834.24,4.724238102304434e-09,58149.01290994393
40437.25,3.58696,1388792485.930112,2834.155,4.721114227414485e-09,58085.58808369233
40439.7,3.58745,1387874029.582716,2834.071,4.717991991822859e-09,58022.21519670034
40442.15,3.58794,1386956055.308594,2833.986,4.714871395009537e-09,57958.89422591751
40444.6,3.58843,1386038562.954744,2833.901,4.711752436454394e-09,57895.62514828676
40447.05,3.58892,1385121552.368131,2833.816,4.7086351156372064e-09,57832.40794074438
40449.5,3.58941,1384205023.395696,2833.731,4.705519432037647e-09,57769.242580220496
40451.95,3.5899,1383288975.884347,2833.646,4.7024053851352996e-09,57706.12904363844
40454.4,3.59039,1382373409.680964,2833.561,4.699292974409635e-09,57643.06730791518
40456.85,3.59088,1381458324.632399,2833.476,4.696182199340039e-09,57580.05734996156
40459.3,3.59137,1380543720.585472,2833.391,4.693073059405787e-09,57517.09914668165
40461.75,3.59186,1379629597.386978,2833.306,4.68996555408606e-09,57454.19267497308
40464.2,3.59235,1378715954.883679,2833.221,4.686859682859947e-09,57391.3379117273
40466.65,3.59284,1377802792.922312,2833.136,4.683755445206429e-09,57328.534833829195
40469.1,3.59333,1376890111.349582,2833.051,4.680652840604396e-09,57265.78341815748
40471.55,3.59382,1375977910.012167,2832.966,4.67755186853264e-09,57203.08364158454
40474.0,3.59431,1375066188.756717,2832.881,4.6744525284698515e-09,57140.435480975866
40476.45,3.5948,1374154947.429853,2832.796,4.671354819894632e-09,57077.838913191124
40478.9,3.59529,1373244185.878166,2832.711,4.668258742285477e-09,57015.29391508386
40481.35,3.59578,1372333903.94822,2832.626,4.665164295120791e-09,56952.80046350074
40483.8,3.59627,1371424101.486553,2832.54,4.6620714778788845e-09,56890.35853528241
40486.25,3.59676,1370514778.33967,2832.455,4.658980290037965e-09,56827.96810726315
40488.7,3.59725,1369605934.354051,2832.37,4.6558907310761536e-09,56765.62915627085
40491.15,3.59774,1368697569.376148,2832.285,4.652802800471465e-09,56703.341659127655
40493.6,3.59823,1367789683.252384,2832.199,4.649716497701829e-09,56641.10559264876
40496.05,3.59872,1366882275.829154,2832.114,4.646631822245076e-09,56578.92093364364
40498.5,3.59921,1365975346.952826,2832.029,4.6435487735789415e-09,56516.78765891525
40500.95,3.5997,1365068896.46974,2831.944,4.640467351181066e-09,56454.705745260515
40503.4,3.60019,1364162924.226207,2831.858,4.637387554528997e-09,56392.67516947002
40505.85,3.60068,1363257430.068513,2831.773,4.63430938310019e-09,56330.69590832828
40508.3,3.60117,1362352413.842913,2831.688,4.631232836372005e-09,56268.76793861325
40510.75,3.60166,1361447875.395639,2831.602,4.6281579138217075e-09,56206.8912370973
40513.2,3.60215,1360543814.572892,2831.517,4.62508461492647e-09,56145.06578054638
40515.65,3.60264,1359640231.220845,2831.431,4.622012939163375e-09,56083.29154572047
40518.1,3.60313,1358737125.185648,2831.346,4.618942886009413e-09,56021.56850937284
40520.55,3.60362,1357834496.313421,2831.26,4.615874454941473e-09,55959.89664825127
40523.0,3.60411,1356932344.450257,2831.175,4.612807645436363e-09,55898.275939097155
40525.45,3.6046,1356030669.442221,2831.089,4.609742456970796e-09,55836.70635864579
40527.9,3.60509,1355129471.135354,2831.004,4.60667888902139e-09,55775.18788362666
40530.35,3.60558,1354228749.375668,2830.918,4.603616941064674e-09,55713.72049076279
40532.8,3.60607,1353328504.009148,2830.833,4.6005566125770854e-09,55652.304156771206
40535.25,3.60656,1352428734.881754,2830.747,4.597497903034972e-09,55590.93885836323
40537.7,3.60705,1351529441.839417,2830.662,4.594440811914589e-09,55529.62457224383
40540.15,3.60754,1350630624.728043,2830.576,4.591385338692102e-09,55468.36127511218
40542.6,3.60803,1349732283.393511,2830.49,4.588331482843587e-09,55407.148943661305
40545.05,3.60852,1348834417.681675,2830.405,4.585279243845031e-09,55345.987554577994
40547.5,3.60901,1347937027.43836,2830.319,4.582228621172327e-09,55284.87708454373
40549.95,3.6095,1347040112.509366,2830.233,4.579179614301286e-09,55223.81751023303
40552.4,3.60999,1346143672.740468,2830.148,4.576132222707623e-09,55162.808808315465
40554.85,3.61048,1345247707.977413,2830.062,4.573086445866968e-09,55101.850955454145
40557.3,3.61097,1344352218.065923,2829.976,4.570042283254862e-09,55040.943928306435
40559.75,3.61146,1343457202.851692,2829.89,4.566999734346753e-09,54980.087703523495
40562.2,3.61195,1342562662.180392,2829.805,4.563958798618007e-09,54919.282257750725
40564.65,3.61244,1341668595.897665,2829.719,4.560919475543903e-09,54858.527567627905
40567.1,3.61293,1340775003.849131,2829.633,4.557881764599625e-09,54797.823609788116
40569.55,3.61342,1339881885.880381,2829.547,4.5548456652602735e-09,54737.17036085973
40572.0,3.61391,1338989241.836981,2829.461,4.551811177000865e-09,54676.56779746432
40574.45,3.6144,1338097071.564474,2829.375,4.548778299296327e-09,54616.01589621795
40576.9,3.61489,1337205374.908374,2829.289,4.5457470316214954e-09,54555.51463373094
40579.35,3.61538,1336314151.714173,2829.204,4.542717373451125e-09,54495.063986607616
40581.8,3.61587,1335423401.827335,2829.118,4.539689324259888e-09,54434.663931446485
40584.25,3.61636,1334533125.0933,2829.032,4.536662883522358e-09,54374.31444484068
40586.7,3.61685,1333643321.357482,2828.946,4.533638050713041e-09,54314.0155033768
40589.15,3.61734,1332753990.46527,2828.86,4.530614825306341e-09,54253.76708363617
40591.6,3.61783,1331865132.26203,2828.774,4.527593206776583e-09,54193.56916219443
40594.05,3.61832,1330976746.5931,2828.688,4.524573194598012e-09,54133.421715620956
40596.5,3.61881,1330088833.303794,2828.601,4.521554788244781e-09,54073.3247204799
40598.95,3.6193,1329201392.239402,2828.515,4.5185379871909616e-09,54013.278153329535
40601.4,3.61979,1328314423.24519,2828.429,4.515522790910542e-09,53953.281990722084
40603.85,3.62028,1327427926.166397,2828.343,4.512509198877426e-09,53893.33620920471
40606.3,3.62077,1326541900.848239,2828.257,4.509497210565431e-09,53833.44078531852
40608.75,3.62126,1325656347.135906,2828.171,4.5064868254482955e-09,53773.595695598786
40611.2,3.62175,1324771264.874566,2828.085,4.503478042999673e-09,53713.8009165754
40613.65,3.62224,1323886653.90936,2827.999,4.500470862693132e-09,53654.056424772345
40616.1,3.62273,1323002514.085406,2827.912,4.4974652840021614e-09,53594.36219670831
40618.55,3.62322,1322118845.247798,2827.826,4.494461306400165e-09,53534.71820889618
40621.0,3.62371,1321235647.241604,2827.74,4.491458929360466e-09,53475.1244378429
40623.45,3.6242,1320352919.911872,2827.654,4.4884581523563065e-09,53415.580860050315
40625.9,3.62469,1319470663.10362,2827.567,4.485458974860844e-09,53356.08745201469
40628.35,3.62518,1318588876.661848,2827.481,4.482461396347156e-09,53296.64419022621
40630.8,3.62567,1317707560.431527,2827.395,4.479465416288241e-09,53237.25105116964
40633.25,3.62616,1316826714.257608,2827.308,4.476471034157014e-09,53177.90801132471
40635.7,3.62665,1315946337.985016,2827.222,4.473478249426309e-09,53118.615047164734
40638.15,3.62714,1315066431.458655,2827.135,4.47048706156888e-09,53059.37213515845
40640.6,3.62763,1314186994.5234,2827.049,4.467497470057401e-09,53000.17925176825
40643.05,3.62812,1313308027.024109,2826.963,4.4645094743644665e-09,52941.03637345159
40645.5,3.62861,1312429528.805613,2826.876,4.461523073962592e-09,52881.943476660126
40647.95,3.6291,1311551499.712719,2826.79,4.458538268324211e-09,52822.90053784017
40650.4,3.62959,1310673939.590212,2826.703,4.455555056921679e-09,52763.90753343239
40652.85,3.63008,1309796848.282854,2826.617,4.452573439227271e-09,52704.964439872354
40655.3,3.63057,1308920225.635384,2826.53,4.44959341471319e-09,52646.071233589624
40657.75,3.63106,1308044071.492516,2826.444,4.446614982851547e-09,52587.22789100897
40660.2,3.63155,1307168385.698942,2826.357,4.443638143114389e-09,52528.43438854935
40662.65,3.63204,1306293168.099334,2826.271,4.440662894973678e-09,52469.69070262429
40665.1,3.63253,1305418418.538334,2826.184,4.4376892379012965e-09,52410.996809642
40667.55,3.63302,1304544136.86057,2826.097,4.4347171713690536e-09,52352.352686005215
40670.0,3.63351,1303670322.91064,2826.011,4.4317466948486805e-09,52293.758308111675
40672.45,3.634,1302796976.533123,2825.924,4.428777807811827e-09,52235.21365235332
40674.9,3.63449,1301924097.572575,2825.837,4.425810509730072e-09,52176.71869511702
40677.35,3.63498,1301051685.873528,2825.751,4.422844800074915e-09,52118.273412783856
40679.8,3.63547,1300179741.280493,2825.664,4.419880678317778e-09,52059.877781730465
40682.25,3.63596,1299308263.637959,2825.577,4.416918143930008e-09,52001.531778327335
40684.7,3.63645,1298437252.79039,2825.49,4.413957196382879e-09,51943.235378939884
40687.15,3.63694,1297566708.582232,2825.404,4.410997835147585e-09,51884.98855992847
40689.6,3.63743,1296696630.857904,2825.317,4.408040059695244e-09,51826.79129764792
40692.05,3.63792,1295827019.461807,2825.23,4.4050838694969025e-09,51768.64356844803
40694.5,3.63841,1294957874.238318,2825.143,4.402129264023531e-09,51710.545348672895
40696.95,3.6389,1294089195.031792,2825.056,4.399176242746028e-09,51652.49661466213
40699.4,3.63939,1293220981.686562,2824.969,4.396224805135208e-09,51594.4973427492
40701.85,3.63988,1292353234.046939,2824.883,4.393274950661824e-09,51536.547509263255
40704.3,3.64037,1291485951.957216,2824.796,4.390326678796546e-09,51478.6470905277
40706.75,3.64086,1290619135.261658,2824.709,4.387379989009974e-09,51420.79606286082
40709.2,3.64135,1289752783.804513,2824.622,4.3844348807726336e-09,51362.99440257556
40711.65,3.64184,1288886897.430005,2824.535,4.381491353554977e-09,51305.24208598042
40714.1,3.64233,1288021475.98234,2824.448,4.378549406827386e-09,51247.53908937764
40716.55,3.64282,1287156519.305697,2824.361,4.375609040060165e-09,51189.88538906532
40719.0,3.64331,1286292027.244238,2824.274,4.372670252723551e-09,51132.28096133595
40721.45,3.6438,1285427999.642104,2824.187,4.369733044287703e-09,51074.72578247705
40723.9,3.64429,1284564436.343412,2824.1,4.366797414222712e-09,51017.21982877102
40726.35,3.64478,1283701337.192259,2824.013,4.3638633619985986e-09,50959.763076494826
40728.8,3.64527,1282838702.032722,2823.925,4.360930887085308e-09,50902.3555019209
40731.25,3.64576,1281976530.708857,2823.838,4.357999988952717e-09,50844.997081316236
40733.7,3.64625,1281114823.064697,2823.751,4.355070667070628e-09,50787.6877909431
40736.15,3.64674,1280253578.944256,2823.664,4.352142920908775e-09,50730.42760705817
40738.6,3.64723,1279392798.191527,2823.577,4.349216749936823e-09,50673.21650591364
40741.05,3.64772,1278532480.650482,2823.49,4.346292153624362e-09,50616.05446375637
40743.5,3.64821,1277672626.165072,2823.402,4.34336913144092e-09,50558.94145682859
40745.95,3.6487,1276813234.579228,2823.315,4.3404476828559406e-09,50501.87746136696
40748.4,3.64919,1275954305.736861,2823.228,4.3375278073388164e-09,50444.86245360382
40750.85,3.64968,1275095839.481861,2823.141,4.3346095043588556e-09,50387.896409765635
40753.3,3.65017,1274237835.658098,2823.053,4.331692773385307e-09,50330.97930607481
40755.75,3.65066,1273380294.10942,2822.966,4.3287776138873406e-09,50274.11111874838
40758.2,3.65115,1272523214.679657,2822.879,4.325864025334068e-09,50217.291823998654
40760.65,3.65164,1271666597.212619,2822.791,4.322952007194528e-09,50160.521398032666
40763.1,3.65213,1270810441.552094,2822.704,4.320041558937688e-09,50103.799817052866
40765.55,3.65262,1269954747.54185,2822.616,4.317132680032453e-09,50047.12705725695
40768.0,3.65311,1269099515.025639,2822.529,4.314225369947656e-09,49990.50309483723
40770.45,3.6536,1268244743.847188,2822.442,4.311319628152065e-09,49933.92790598135
40772.9,3.65409,1267390433.850207,2822.354,4.308415454114382e-09,49877.40146687221
40775.35,3.65458,1266536584.878386,2822.267,4.305512847303239e-09,49820.92375368799
40777.8,3.65507,1265683196.775396,2822.179,4.302611807187199e-09,49764.49474260147
40780.25,3.65556,1264830269.384885,2822.092,4.299712333234767e-09,49708.114409781156
40782.7,3.65605,1263977802.550487,2822.004,4.296814424914373e-09,49651.78273139059
40785.15,3.65654,1263125796.115812,2821.916,4.2939180816943845e-09,49595.49968358863
40787.6,3.65703,1262274249.924452,2821.829,4.291023303043104e-09,49539.26524252899
40790.05,3.65752,1261423163.819981,2821.741,4.28813008842877e-09,49483.07938436086
40792.5,3.65801,1260572537.645953,2821.654,4.285238437319548e-09,49426.94208522887
40794.95,3.6585,1259722371.245901,2821.566,4.282348349183547e-09,49370.85332127235
40797.4,3.65899,1258872664.463342,2821.478,4.279459823488809e-09,49314.81306862611
40799.85,3.65948,1258023417.141772,2821.391,4.276572859703305e-09,49258.82130342084
40802.3,3.65997,1257174629.124668,2821.303,4.273687457294952e-09,49202.878001781675
40804.75,3.66046,1256326300.25549,2821.215,4.270803615731595e-09,49146.98313982927
40807.2,3.66095,1255478430.377676,2821.128,4.267921334481015e-09,49091.136693680026
40809.65,3.66144,1254631019.334649,2821.04,4.265040613010937e-09,49035.3386394451
40812.1,3.66193,1253784066.969811,2820.952,4.262161450789011e-09,48979.5889532314
40814.55,3.66242,1252937573.126545,2820.864,4.259283847282839e-09,48923.88761114079
40817.0,3.66291,1252091537.648218,2820.776,4.256407801959944e-09,48868.23458927109
40819.45,3.6634,1251245960.378174,2820.689,4.2535333142877945e-09,48812.629863714836
40821.9,3.66389,1250400841.159745,2820.601,4.250660383733798e-09,48757.073410560384
40824.35,3.66438,1249556179.836238,2820.513,4.247789009765296e-09,48701.56520589124
40826.8,3.66487,1248711976.250948,2820.425,4.244919191849566e-09,48646.10522578626
40829.25,3.66536,1247868230.247146,2820.337,4.242050929453834e-09,48590.69344632024
40831.7,3.66585,1247024941.668089,2820.249,4.239184222045248e-09,48535.32984356272
40834.15,3.66634,1246182110.357014,2820.161,4.236319069090911e-09,48480.01439357933
