# --------------- PyTT output file ------------------ 
# input file: Simulations/CERN_SPS_WS_2008.txt 
# execution date and time: 2024/05/22 15:30:10 
# Particle: Proton   Material: Carbon 
# EdepMethod: EdepValue 
# dEdx: 1.2733333333333334 [MeV*cm2/g] 
# Outputs:               -----------------------------
# SEY protons: 0.003465538032766926 
# --------------------------------------------------- 
#   Time [us], Position [mm], Npart, MaxTemp [K], SEMcurr [uA], THcurr [uA] 
2157.47,-2.34302,1113093313.663018,1014.535,1.8919459648627655e-08,1.5692599362139127e-18
2157.96,-2.34253,1113574335.275466,1014.867,1.8927635664847597e-08,1.6081486919660574e-18
2158.45,-2.34204,1114055464.088029,1015.2,1.893581350316838e-08,1.6479874649848589e-18
2158.94,-2.34155,1114536700.060051,1015.532,1.8943993162898936e-08,1.6887991198358348e-18
2159.43,-2.34106,1115018043.150826,1015.865,1.8952174643347417e-08,1.7306070628917725e-18
2159.92,-2.34057,1115499493.319604,1016.198,1.896035794382118e-08,1.7734352549648793e-18
2160.41,-2.34008,1115981050.52559,1016.531,1.8968543063626768e-08,1.817308224228854e-18
2160.9,-2.33959,1116462714.727936,1016.864,1.8976730002069968e-08,1.8622510794365723e-18
2161.39,-2.3391,1116944485.885755,1017.197,1.8984918758455752e-08,1.9082895234409966e-18
2161.88,-2.33861,1117426363.958108,1017.53,1.8993109332088282e-08,1.9554498670253363e-18
2162.37,-2.33812,1117908348.904012,1017.863,1.900130172227098e-08,2.003759043049785e-18
2162.86,-2.33763,1118390440.682436,1018.197,1.9009495928306424e-08,2.0532446209219935e-18
2163.35,-2.33714,1118872639.252303,1018.53,1.901769194949641e-08,2.1039348213985633e-18
2163.84,-2.33665,1119354944.572489,1018.864,1.9025889785141966e-08,2.155858531724636e-18
2164.33,-2.33616,1119837356.601824,1019.197,1.9034089434543296e-08,2.2090453211194836e-18
2164.82,-2.33567,1120319875.299089,1019.531,1.9042290896999837e-08,2.2635254566160065e-18
2165.31,-2.33518,1120802500.623022,1019.865,1.90504941718102e-08,2.3193299192618193e-18
2165.8,-2.33469,1121285232.532312,1020.199,1.905869925827223e-08,2.376490420690018e-18
2166.29,-2.3342,1121768070.985601,1020.533,1.906690615568297e-08,2.4350394200677664e-18
2166.78,-2.33371,1122251015.941486,1020.867,1.9075114863338666e-08,2.495010141432261e-18
2167.27,-2.33322,1122734067.358516,1021.202,1.9083325380534777e-08,2.5564365914206662e-18
2167.76,-2.33273,1123217225.195193,1021.536,1.9091537706565964e-08,2.6193535774053313e-18
2168.25,-2.33224,1123700489.409974,1021.87,1.9099751840726088e-08,2.6837967260408167e-18
2168.74,-2.33175,1124183859.961266,1022.205,1.910796778230822e-08,2.7498025022345858e-18
2169.23,-2.33126,1124667336.807434,1022.54,1.9116185530604655e-08,2.817408228548181e-18
2169.72,-2.33077,1125150919.906793,1022.875,1.9124405084906847e-08,2.8866521050408614e-18
2170.21,-2.33028,1125634609.217611,1023.209,1.9132626444505523e-08,2.957573229563706e-18
2170.7,-2.32979,1126118404.69811,1023.544,1.9140849608690542e-08,3.030211618515759e-18
2171.19,-2.3293,1126602306.306467,1023.88,1.9149074576751026e-08,3.1046082280711893e-18
2171.68,-2.32881,1127086314.00081,1024.215,1.9157301347975274e-08,3.1808049758892518e-18
2172.17,-2.32832,1127570427.739222,1024.55,1.9165529921650802e-08,3.258844763316696e-18
2172.66,-2.32783,1128054647.479736,1024.885,1.9173760297064328e-08,3.338771498094541e-18
2173.15,-2.32734,1128538973.180342,1025.221,1.9181992473501767e-08,3.4206301175795123e-18
2173.64,-2.32685,1129023404.798981,1025.557,1.9190226450248242e-08,3.504466612492627e-18
2174.13,-2.32636,1129507942.293548,1025.892,1.91984622265881e-08,3.59032805120582e-18
2174.62,-2.32587,1129992585.621892,1026.228,1.920669980180486e-08,3.678262604579304e-18
2175.11,-2.32538,1130477334.741813,1026.564,1.921493917518127e-08,3.768319571360899e-18
2175.6,-2.32489,1130962189.611066,1026.9,1.9223180345999278e-08,3.8605494041611046e-18
2176.09,-2.3244,1131447150.18736,1027.236,1.9231423313540036e-08,3.9550037360160594e-18
2176.58,-2.32391,1131932216.428354,1027.572,1.9239668077083888e-08,4.051735407551007e-18
2177.07,-2.32342,1132417388.291664,1027.909,1.9247914635910412e-08,4.150798494758386e-18
2177.56,-2.32293,1132902665.734855,1028.245,1.9256162989298357e-08,4.252248337404162e-18
2178.05,-2.32244,1133388048.715449,1028.582,1.92644131365257e-08,4.356141568075652e-18
2178.54,-2.32195,1133873537.19092,1028.918,1.9272665076869596e-08,4.4625361418855656e-18
2179.03,-2.32146,1134359131.118694,1029.255,1.9280918809606442e-08,4.571491366847126e-18
2179.52,-2.32097,1134844830.456152,1029.592,1.9289174334011816e-08,4.6830679349344694e-18
2180.01,-2.32048,1135330635.160626,1029.929,1.929743164936049e-08,4.797327953843814e-18
2180.5,-2.31999,1135816545.189404,1030.266,1.9305690754926454e-08,4.914334979471126e-18
2180.99,-2.3195,1136302560.499724,1030.603,1.9313951649982916e-08,5.0341540491217036e-18
2181.48,-2.31901,1136788681.048779,1030.94,1.9322214333802252e-08,5.156851715468561e-18
2181.97,-2.31852,1137274906.793715,1031.278,1.9330478805656075e-08,5.2824960812754175e-18
2182.46,-2.31803,1137761237.691632,1031.615,1.9338745064815186e-08,5.411156834901273e-18
2182.95,-2.31754,1138247673.69958,1031.953,1.9347013110549584e-08,5.542905286604961e-18
2183.44,-2.31705,1138734214.774566,1032.29,1.9355282942128487e-08,5.677814405665717e-18
2183.93,-2.31656,1139220860.873548,1032.628,1.936355455882031e-08,5.8159588583391525e-18
2184.42,-2.31607,1139707611.953437,1032.966,1.9371827959892657e-08,5.9574150466657794e-18
2184.91,-2.31558,1140194467.971098,1033.304,1.9380103144612362e-08,6.1022611481527835e-18
2185.4,-2.31509,1140681428.883349,1033.642,1.9388380112245445e-08,6.250581601449719e-18
2185.89,-2.3146,1141168494.64696,1033.98,1.9396658862057116e-08,6.4024595650875915e-18
2186.38,-2.31411,1141655665.218655,1034.318,1.9404939393311826e-08,6.5579792488705305e-18
2186.87,-2.31362,1142142940.555112,1034.657,1.94132217052732e-08,6.717226773694019e-18
2187.36,-2.31313,1142630320.612962,1034.995,1.942150579720407e-08,6.8802902678590845e-18
2187.85,-2.31264,1143117805.348786,1035.334,1.9429791668366473e-08,7.047259913161696e-18
2188.34,-2.31215,1143605394.719121,1035.673,1.943807931802165e-08,7.218227992023452e-18
2188.83,-2.31166,1144093088.680457,1036.011,1.9446368745430047e-08,7.39328893568782e-18
2189.32,-2.31117,1144580887.189237,1036.35,1.9454659949851307e-08,7.572539373503352e-18
2189.81,-2.31068,1145068790.201855,1036.689,1.9462952930544276e-08,7.756078183321142e-18
2190.3,-2.31019,1145556797.674661,1037.029,1.9471247686766997e-08,7.944006543027926e-18
2190.79,-2.3097,1146044909.563957,1037.368,1.9479544217776743e-08,8.136427983242657e-18
2191.28,-2.30921,1146533125.825997,1037.707,1.9487842522829953e-08,8.333448441201625e-18
2191.77,-2.30872,1147021446.416988,1038.047,1.9496142601182286e-08,8.535176315857152e-18
2192.26,-2.30823,1147509871.293093,1038.387,1.9504444452088605e-08,8.741722524218638e-18
2192.75,-2.30774,1147998400.410425,1038.726,1.951274807480297e-08,8.953200558963071e-18
2193.24,-2.30725,1148487033.725051,1039.066,1.952105346857864e-08,9.16972654734178e-18
2193.73,-2.30676,1148975771.192991,1039.406,1.9529360632668084e-08,9.39141931141326e-18
2194.22,-2.30627,1149464612.770218,1039.746,1.9537669566322966e-08,9.618400429632051e-18
2194.71,-2.30578,1149953558.412658,1040.087,1.9545980268794152e-08,9.850794299822868e-18
2195.2,-2.30529,1150442608.076191,1040.427,1.9554292739331723e-08,1.0088728203568873e-17
2195.69,-2.3048,1150931761.716649,1040.767,1.9562606977184934e-08,1.0332332372049652e-17
2196.18,-2.30431,1151421019.289816,1041.108,1.957092298160228e-08,1.0581740053356789e-17
2196.67,-2.30382,1151910380.751432,1041.449,1.9579240751831417e-08,1.0837087581321683e-17
2197.16,-2.30333,1152399846.057188,1041.789,1.9587560287119223e-08,1.1098514445889311e-17
2197.65,-2.30284,1152889415.162727,1042.13,1.9595881586711788e-08,1.1366163365069624e-17
2198.14,-2.30235,1153379088.023648,1042.471,1.9604204649854384e-08,1.1640180358505522e-17
2198.63,-2.30186,1153868864.5955,1042.812,1.961252947579148e-08,1.1920714822689157e-17
2199.12,-2.30137,1154358744.833786,1043.154,1.9620856063766772e-08,1.2207919607864055e-17
2199.61,-2.30088,1154848728.693964,1043.495,1.9629184413023147e-08,1.2501951096652942e-17
2200.1,-2.30039,1155338816.131443,1043.837,1.9637514522802666e-08,1.2802969284443652e-17
2200.59,-2.2999,1155829007.101583,1044.178,1.9645846392346627e-08,1.3111137861579146e-17
2201.08,-2.29941,1156319301.559702,1044.52,1.965418002089552e-08,1.3426624297382493e-17
2201.57,-2.29892,1156809699.461067,1044.862,1.9662515407689027e-08,1.3749599926067532e-17
2202.06,-2.29843,1157300200.760899,1045.204,1.9670852551966023e-08,1.408024003456665e-17
2202.55,-2.29794,1157790805.414373,1045.546,1.9679191452964615e-08,1.4418723952325557e-17
2203.04,-2.29745,1158281513.376616,1045.888,1.9687532109922083e-08,1.476523514310366e-17
2203.53,-2.29696,1158772324.602707,1046.23,1.96958745220749e-08,1.5119961298825243e-17
2204.02,-2.29647,1159263239.04768,1046.572,1.9704218688658786e-08,1.5483094435529077e-17
2204.51,-2.29598,1159754256.666522,1046.915,1.9712564608908602e-08,1.5854830991457957e-17
2205.0,-2.29549,1160245377.414171,1047.257,1.9720912282058454e-08,1.623537192733985e-17
2205.49,-2.295,1160736601.245518,1047.6,1.9729261707341628e-08,1.6624922828903975e-17
2205.98,-2.29451,1161227928.11541,1047.943,1.9737612883990613e-08,1.702369401168495e-17
2206.47,-2.29402,1161719357.978644,1048.286,1.9745965811237096e-08,1.7431900628164328e-17
2206.96,-2.29353,1162210890.78997,1048.629,1.9754320488311975e-08,1.7849762777297143e-17
2207.45,-2.29304,1162702526.504093,1048.972,1.9762676914445347e-08,1.8277505616481942e-17
2207.94,-2.29255,1163194265.075668,1049.316,1.977103508886648e-08,1.8715359476021277e-17
2208.43,-2.29206,1163686106.459307,1049.659,1.9779395010803897e-08,1.91635599761324e-17
2208.92,-2.29157,1164178050.60957,1050.002,1.9787756679485254e-08,1.9622348146563006e-17
2209.41,-2.29108,1164670097.480975,1050.346,1.9796120094137464e-08,2.009197054886327e-17
2209.9,-2.29059,1165162247.027988,1050.69,1.9804485253986617e-08,2.0572679401382358e-17
2210.39,-2.2901,1165654499.205032,1051.034,1.9812852158257987e-08,2.1064732707039998e-17
2210.88,-2.28961,1166146853.96648,1051.378,1.982122080617608e-08,2.1568394383938763e-17
2211.37,-2.28912,1166639311.26666,1051.722,1.982959119696459e-08,2.208393439887682e-17
2211.86,-2.28863,1167131871.059852,1052.066,1.9837963329846386e-08,2.2611628903825672e-17
2212.35,-2.28814,1167624533.300288,1052.41,1.9846337204043566e-08,2.3151760375438156e-17
2212.84,-2.28765,1168117297.942155,1052.755,1.985471281877742e-08,2.3704617757649863e-17
2213.33,-2.28716,1168610164.939592,1053.099,1.9863090173268437e-08,2.4270496607444978e-17
2213.82,-2.28667,1169103134.246688,1053.444,1.9871469266736297e-08,2.4849699243853845e-17
2214.31,-2.28618,1169596205.81749,1053.789,1.9879850098399885e-08,2.5442534900252227e-17
2214.8,-2.28569,1170089379.605996,1054.134,1.98882326674773e-08,2.6049319880035418e-17
2215.29,-2.2852,1170582655.566154,1054.479,1.9896616973185802e-08,2.6670377715738544e-17
2215.78,-2.28471,1171076033.651868,1054.824,1.9905003014741897e-08,2.730603933168397e-17
2216.27,-2.28422,1171569513.816994,1055.169,1.9913390791361256e-08,2.7956643210221564e-17
2216.76,-2.28373,1172063096.015342,1055.514,1.9921780302258765e-08,2.862253556165377e-17
2217.25,-2.28324,1172556780.200672,1055.86,1.993017154664849e-08,2.930407049791023e-17
2217.74,-2.28275,1173050566.3267,1056.205,1.9938564523743732e-08,3.000161021007133e-17
2218.23,-2.28226,1173544454.347093,1056.551,1.9946959232756958e-08,3.071552514980574e-17
2218.72,-2.28177,1174038444.215472,1056.897,1.9955355672899844e-08,3.1446194214821663e-17
2219.21,-2.28128,1174532535.885409,1057.243,1.9963753843383268e-08,3.2194004938411225e-17
2219.7,-2.28079,1175026729.310431,1057.589,1.9972153743417304e-08,3.295935368317617e-17
2220.19,-2.2803,1175521024.444017,1057.935,1.998055537221122e-08,3.374264583903403e-17
2220.68,-2.27981,1176015421.239598,1058.281,1.99889587289735e-08,3.4544296025587265e-17
2221.17,-2.27932,1176509919.65056,1058.627,1.9997363812911794e-08,3.536472829895048e-17
2221.66,-2.27883,1177004519.630238,1058.974,2.000577062323298e-08,3.620437636314914e-17
2222.15,-2.27834,1177499221.131926,1059.32,2.0014179159143128e-08,3.7063683786161354e-17
2222.64,-2.27785,1177994024.108864,1059.667,2.0022589419847505e-08,3.7943104220725266e-17
2223.13,-2.27736,1178488928.514249,1060.014,2.0031001404550565e-08,3.88431016300086e-17
2223.62,-2.27687,1178983934.30123,1060.361,2.003941511245598e-08,3.9764150518240325e-17
2224.11,-2.27638,1179479041.422908,1060.708,2.00478305427666e-08,4.0706736166417853e-17
2224.6,-2.27589,1179974249.832339,1061.055,2.0056247694684483e-08,4.167135487319905e-17
2225.09,-2.2754,1180469559.48253,1061.402,2.0064666567410905e-08,4.2658514201088436e-17
2225.58,-2.27491,1180964970.32644,1061.75,2.0073087160146284e-08,4.3668733228033366e-17
2226.07,-2.27442,1181460482.316982,1062.097,2.008150947209031e-08,4.4702542804545585e-17
2226.56,-2.27393,1181956095.407022,1062.445,2.0089933502441814e-08,4.5760485816471476e-17
2227.05,-2.27344,1182451809.549379,1062.793,2.009835925039884e-08,4.684311745352864e-17
2227.54,-2.27295,1182947624.696824,1063.14,2.010678671515864e-08,4.795100548373262e-17
2228.03,-2.27246,1183443540.802082,1063.488,2.0115215895917668e-08,4.908473053384657e-17
2228.52,-2.27197,1183939557.817828,1063.836,2.012364679187155e-08,5.024488637597716e-17
2229.01,-2.27148,1184435675.696694,1064.185,2.013207940221513e-08,5.143208022045311e-17
2229.5,-2.27099,1184931894.391262,1064.533,2.0140513726142448e-08,5.264693301511954e-17
2229.99,-2.2705,1185428213.854067,1064.881,2.0148949762846737e-08,5.389007975118741e-17
2230.48,-2.27001,1185924634.037597,1065.23,2.015738751152043e-08,5.5162169775777335e-17
2230.97,-2.26952,1186421154.894292,1065.578,2.0165826971355157e-08,5.646386711130627e-17
2231.46,-2.26903,1186917776.376548,1065.927,2.0174268141541745e-08,5.779585078186051e-17
2231.95,-2.26854,1187414498.436711,1066.276,2.018271102127022e-08,5.915881514670068e-17
2232.44,-2.26805,1187911321.027079,1066.625,2.0191155609729803e-08,6.055347024106213e-17
2232.93,-2.26756,1188408244.099906,1066.974,2.0199601906108923e-08,6.198054212440709e-17
2233.42,-2.26707,1188905267.607394,1067.323,2.0208049909595182e-08,6.344077323626575e-17
2233.91,-2.26658,1189402391.501704,1067.673,2.0216499619375397e-08,6.493492275986996e-17
2234.4,-2.26609,1189899615.734944,1068.022,2.0224951034635593e-08,6.646376699370838e-17
2234.89,-2.2656,1190396940.259179,1068.372,2.0233404154560967e-08,6.802809973118868e-17
2235.38,-2.26511,1190894365.026423,1068.721,2.0241858978335923e-08,6.962873264859598e-17
2235.87,-2.26462,1191391889.988646,1069.071,2.0250315505144073e-08,7.12664957014866e-17
2236.36,-2.26413,1191889515.097769,1069.421,2.0258773734168216e-08,7.294223752973685e-17
2236.85,-2.26364,1192387240.305667,1069.771,2.0267233664590346e-08,7.465682587141097e-17
2237.34,-2.26315,1192885065.564166,1070.121,2.027569529559166e-08,7.641114798564518e-17
2237.83,-2.26266,1193382990.825047,1070.471,2.028415862635255e-08,7.820611108473094e-17
2238.32,-2.26217,1193881016.040042,1070.822,2.0292623656052605e-08,8.004264277560573e-17
2238.81,-2.26168,1194379141.160835,1071.172,2.0301090383870607e-08,8.192169151094867e-17
2239.3,-2.26119,1194877366.139066,1071.523,2.0309558808984544e-08,8.38442270500815e-17
2239.79,-2.2607,1195375690.926324,1071.873,2.0318028930571578e-08,8.581124092988867e-17
2240.28,-2.26021,1195874115.474154,1072.224,2.032650074780811e-08,8.782374694596932e-17
2240.77,-2.25972,1196372639.734052,1072.575,2.03349742598697e-08,8.988278164424488e-17
2241.26,-2.25923,1196871263.657467,1072.926,2.0343449465931112e-08,9.198940482323133e-17
2241.75,-2.25874,1197369987.1958,1073.277,2.0351926365166318e-08,9.414470004722171e-17
2242.24,-2.25825,1197868810.300405,1073.628,2.036040495674849e-08,9.634977517059538e-17
2242.73,-2.25776,1198367732.922591,1073.98,2.036888523984998e-08,9.860576287350004e-17
2243.22,-2.25727,1198866755.013616,1074.331,2.037736721364233e-08,1.0091382120914997e-16
2243.71,-2.25678,1199365876.524695,1074.683,2.0385850877296316e-08,1.0327513416298053e-16
2244.2,-2.25629,1199865097.406992,1075.035,2.039433622998187e-08,1.0569091222391998e-16
2244.69,-2.2558,1200364417.611625,1075.386,2.0402823270868144e-08,1.0816239296801924e-16
2245.18,-2.25531,1200863837.089664,1075.738,2.041131199912348e-08,1.1069084165473801e-16
2245.67,-2.25482,1201363355.792135,1076.09,2.041980241391541e-08,1.1327755183610924e-16
2246.16,-2.25433,1201862973.670013,1076.442,2.0428294514410676e-08,1.1592384597909448e-16
2246.65,-2.25384,1202362690.674226,1076.795,2.0436788299775215e-08,1.1863107610138748e-16
2247.14,-2.25335,1202862506.755658,1077.147,2.0445283769174148e-08,1.2140062442097047e-16
2247.63,-2.25286,1203362421.865141,1077.5,2.0453780921771788e-08,1.242339040196861e-16
2248.12,-2.25237,1203862435.953464,1077.852,2.0462279756731666e-08,1.2713235952116772e-16
2248.61,-2.25188,1204362548.971366,1078.205,2.0470780273216497e-08,1.3009746778336155e-16
2249.1,-2.25139,1204862760.86954,1078.558,2.04792824703882e-08,1.3313073860605265e-16
2249.59,-2.2509,1205363071.59863,1078.911,2.048778634740787e-08,1.3623371545360236e-16
2250.08,-2.25041,1205863481.109236,1079.264,2.0496291903435816e-08,1.3940797619329508e-16
2250.57,-2.24992,1206363989.351908,1079.617,2.050479913763154e-08,1.4265513384958997e-16
2251.06,-2.24943,1206864596.277148,1079.97,2.051330804915374e-08,1.4597683737465152e-16
2251.55,-2.24894,1207365301.835414,1080.324,2.05218186371603e-08,1.4937477243543312e-16
2252.04,-2.24845,1207866105.977113,1080.677,2.0530330900808328e-08,1.5285066221774647e-16
2252.53,-2.24796,1208367008.652609,1081.031,2.0538844839254094e-08,1.5640626824761104e-16
2253.02,-2.24747,1208868009.812213,1081.384,2.0547360451653083e-08,1.6004339123029553e-16
2253.51,-2.24698,1209369109.406194,1081.738,2.0555877737159962e-08,1.6376387190738976e-16
2254.0,-2.24649,1209870307.384772,1082.092,2.0564396694928622e-08,1.6756959193230643e-16
2254.49,-2.246,1210371603.698118,1082.446,2.0572917324112116e-08,1.714624747645973e-16
2254.98,-2.24551,1210872998.296356,1082.801,2.0581439623862713e-08,1.7544448658348277e-16
2255.47,-2.24502,1211374491.129566,1083.155,2.058996359333187e-08,1.795176372209944e-16
2255.96,-2.24453,1211876082.147778,1083.509,2.0598489231670255e-08,1.8368398111516179e-16
2256.45,-2.24404,1212377771.300973,1083.864,2.0607016538027704e-08,1.8794561828362346e-16
2256.94,-2.24355,1212879558.539088,1084.219,2.061554551155327e-08,1.92304695318156e-16
2257.43,-2.24306,1213381443.812011,1084.573,2.0624076151395196e-08,1.9676340640050452e-16
2257.92,-2.24257,1213883427.069584,1084.928,2.0632608456700923e-08,2.0132399433998291e-16
2258.41,-2.24208,1214385508.2616,1085.283,2.0641142426617082e-08,2.059887516333242e-16
2258.9,-2.24159,1214887687.337805,1085.638,2.064967806028951e-08,2.1076002154721224e-16
2259.39,-2.2411,1215389964.247899,1085.993,2.0658215356863224e-08,2.1564019922398994e-16
2259.88,-2.24061,1215892338.941534,1086.349,2.066675431548244e-08,2.2063211248019428e-16
2260.37,-2.24012,1216394811.368312,1086.704,2.0675294935290587e-08,2.257379777530899e-16
2260.86,-2.23963,1216897381.477792,1087.06,2.068383721543027e-08,2.309602809755811e-16
2261.35,-2.23914,1217400049.219484,1087.415,2.069238115504331e-08,2.3630163709724595e-16
2261.84,-2.23865,1217902814.54285,1087.771,2.0700926753270695e-08,2.4176471886026234e-16
2262.33,-2.23816,1218405677.397305,1088.127,2.0709474009252617e-08,2.473522580553899e-16
2262.82,-2.23767,1218908637.732216,1088.483,2.0718022922128494e-08,2.530670468048127e-16
2263.31,-2.23718,1219411695.496906,1088.839,2.0726573491036898e-08,2.589119388723511e-16
2263.8,-2.23669,1219914850.640644,1089.195,2.0735125715115616e-08,2.648898510016144e-16
2264.29,-2.2362,1220418103.11266,1089.552,2.0743679593501633e-08,2.710037642827207e-16
2264.78,-2.23571,1220921452.86213,1089.908,2.075223512533113e-08,2.7725672554813087e-16
2265.27,-2.23522,1221424899.838185,1090.265,2.0760792309739464e-08,2.836518487982537e-16
2265.76,-2.23473,1221928443.989909,1090.622,2.076935114586121e-08,2.9019231665742557e-16
2266.25,-2.23424,1222432085.266339,1090.978,2.077791163283012e-08,2.9688138186084927e-16
2266.74,-2.23375,1222935823.616464,1091.335,2.078647376977917e-08,3.037223687732556e-16
2267.23,-2.23326,1223439658.989224,1091.692,2.0795037555840494e-08,3.107186749398347e-16
2267.72,-2.23277,1223943591.333516,1092.049,2.0803602990145445e-08,3.178737726701883e-16
2268.21,-2.23228,1224447620.598186,1092.407,2.0812170071824568e-08,3.251912106559232e-16
2268.7,-2.23179,1224951746.732032,1092.764,2.0820738800007608e-08,3.3267461562266497e-16
2269.19,-2.2313,1225455969.683809,1093.122,2.0829309173823486e-08,3.4032769401716463e-16
2269.68,-2.23081,1225960289.40222,1093.479,2.083788119240033e-08,3.481542337302175e-16
2270.17,-2.23032,1226464705.835923,1093.837,2.0846454854865477e-08,3.5615810585618634e-16
2270.66,-2.22983,1226969218.933529,1094.195,2.0855030160345435e-08,3.6434326648985017e-16
2271.15,-2.22934,1227473828.6436,1094.553,2.0863607107965908e-08,3.7271375856138095e-16
2271.64,-2.22885,1227978534.914652,1094.911,2.087218569685183e-08,3.8127371371023584e-16
2272.13,-2.22836,1228483337.695153,1095.269,2.0880765926127284e-08,3.900273541987468e-16
2272.62,-2.22787,1228988236.933524,1095.627,2.0889347794915577e-08,3.9897899486629874e-16
2273.11,-2.22738,1229493232.578139,1095.985,2.0897931302339213e-08,4.081330451248753e-16
2273.6,-2.22689,1229998324.577323,1096.344,2.090651644751986e-08,4.174940109968639e-16
2274.09,-2.2264,1230503512.879356,1096.703,2.091510322957842e-08,4.270664971959701e-16
2274.58,-2.22591,1231008797.432468,1097.061,2.0923691647634963e-08,4.368552092522305e-16
2275.07,-2.22542,1231514178.184844,1097.42,2.0932281700808768e-08,4.468649556818519e-16
2275.56,-2.22493,1232019655.08462,1097.779,2.0940873388218302e-08,4.571006502030416e-16
2276.05,-2.22444,1232525228.079886,1098.138,2.0949466708981232e-08,4.675673139985673e-16
2276.54,-2.22395,1233030897.118685,1098.497,2.0958061662214412e-08,4.782700780261928e-16
2277.03,-2.22346,1233536662.149009,1098.857,2.0966658247033905e-08,4.892141853778423e-16
2277.52,-2.22297,1234042523.118807,1099.216,2.0975256462554948e-08,5.004049936885703e-16
2278.01,-2.22248,1234548479.975979,1099.576,2.0983856307892e-08,5.118479775964065e-16
2278.5,-2.22199,1235054532.668377,1099.935,2.099245778215869e-08,5.235487312540531e-16
2278.99,-2.2215,1235560681.143806,1100.295,2.100106088446786e-08,5.355129708934839e-16
2279.48,-2.22101,1236066925.350024,1100.655,2.1009665613931528e-08,5.477465374447013e-16
2279.97,-2.22052,1236573265.234742,1101.015,2.1018271969660935e-08,5.602553992096024e-16
2280.46,-2.22003,1237079700.745621,1101.375,2.102687995076648e-08,5.7304565459211415e-16
2280.95,-2.21954,1237586231.830279,1101.735,2.1035489556357792e-08,5.861235348858965e-16
2281.44,-2.21905,1238092858.436284,1102.095,2.1044100785543674e-08,5.994954071206362e-16
2281.93,-2.21856,1238599580.511156,1102.456,2.1052713637432128e-08,6.13167776968224e-16
2282.42,-2.21807,1239106398.002369,1102.816,2.1061328111130357e-08,6.271472917100599e-16
2282.91,-2.21758,1239613310.857349,1103.177,2.1069944205744754e-08,6.414407432667313e-16
2283.4,-2.21709,1240120319.023476,1103.538,2.10785619203809e-08,6.560550712912529e-16
2283.89,-2.2166,1240627422.44808,1103.899,2.1087181254143594e-08,6.709973663274378e-16
2284.38,-2.21611,1241134621.078445,1104.26,2.109580220613679e-08,6.862748730344208e-16
2284.87,-2.21562,1241641914.86181,1104.621,2.110442477546369e-08,7.018949934789173e-16
2285.36,-2.21513,1242149303.745362,1104.982,2.1113048961226634e-08,7.178652904965538e-16
2285.85,-2.21464,1242656787.676244,1105.343,2.1121674762527207e-08,7.341934911236705e-16
2286.34,-2.21415,1243164366.60155,1105.705,2.1130302178466154e-08,7.508874901010445e-16
2286.83,-2.21366,1243672040.468329,1106.066,2.1138931208143427e-08,7.679553534510101e-16
2287.32,-2.21317,1244179809.223579,1106.428,2.1147561850658183e-08,7.854053221296075e-16
2287.81,-2.21268,1244687672.814253,1106.79,2.115619410510875e-08,8.032458157550315e-16
2288.3,-2.21219,1245195631.187257,1107.152,2.1164827970592683e-08,8.21485436414221e-16
2288.79,-2.2117,1245703684.289447,1107.514,2.1173463446206695e-08,8.401329725491225e-16
2289.28,-2.21121,1246211832.067636,1107.876,2.118210053104672e-08,8.591974029240644e-16
2289.77,-2.21072,1246720074.468585,1108.238,2.1190739224207885e-08,8.786879006762079e-16
2290.26,-2.21023,1247228411.43901,1108.6,2.1199379524784492e-08,8.986138374506076e-16
2290.75,-2.20974,1247736842.92558,1108.963,2.1208021431870065e-08,9.189847876215598e-16
2291.24,-2.20925,1248245368.874915,1109.325,2.121666494455731e-08,9.39810532602239e-16
2291.73,-2.20876,1248753989.23359,1109.688,2.122531006193812e-08,9.611010652441094e-16
2292.22,-2.20827,1249262703.948129,1110.051,2.1233956783103595e-08,9.828665943283324e-16
2292.71,-2.20778,1249771512.965013,1110.414,2.124260510714402e-08,1.0051175491505422e-15
2293.2,-2.20729,1250280416.230672,1110.777,2.1251255033148884e-08,1.0278645842015967e-15
2293.69,-2.2068,1250789413.691491,1111.14,2.1259906560206872e-08,1.0511185839454557e-15
2294.18,-2.20631,1251298505.293806,1111.503,2.1268559687405848e-08,1.0748906676969088e-15
2294.67,-2.20582,1251807690.983908,1111.867,2.127721441383289e-08,1.0991921946006786e-15
2295.16,-2.20533,1252316970.708036,1112.23,2.128587073857426e-08,1.1240347687142742e-15
2295.65,-2.20484,1252826344.412387,1112.594,2.1294528660715416e-08,1.149430244196494e-15
2296.14,-2.20435,1253335812.043106,1112.957,2.1303188179341005e-08,1.1753907306039214e-15
2296.63,-2.20386,1253845373.546296,1113.321,2.131184929353489e-08,1.2019285982975171e-15
2297.12,-2.20337,1254355028.868007,1113.685,2.132051200238011e-08,1.2290564839615223e-15
2297.61,-2.20288,1254864777.954245,1114.049,2.1329176304958902e-08,1.2567872962371005e-15
2298.1,-2.20239,1255374620.750967,1114.413,2.133784220035269e-08,1.2851342214728653e-15
2298.59,-2.2019,1255884557.204085,1114.778,2.134650968764212e-08,1.3141107295948527e-15
2299.08,-2.20141,1256394587.25946,1115.142,2.1355178765906996e-08,1.3437305800981551e-15
2299.57,-2.20092,1256904710.862909,1115.506,2.1363849434226358e-08,1.3740078281630968e-15
2300.06,-2.20043,1257414927.9602,1115.871,2.1372521691678398e-08,1.4049568308978525e-15
