# ------------ Intensity Vs Time ----------- #

#   Time [us]  |  WirePos [cm]   | Intensity [mA] #
1840000.0000000014   [ -0.0011, 0.0, 0.0011,  ]    [ 1.5882652357660795e-20, 2.7364026819544737e-20, 1.5882652357660795e-20,  ] 
1850000.0000000014   [ -0.0011, 0.0, 0.0011,  ]    [ 1.7196397636418576e-20, 2.954129497093591e-20, 1.7196397636418576e-20,  ] 
1860000.0000000014   [ -0.0011, 0.0, 0.0011,  ]    [ 1.8594347721883764e-20, 3.185069379479289e-20, 1.8594347721883764e-20,  ] 
1870000.0000000014   [ -0.0011, 0.0, 0.0011,  ]    [ 2.0079951001726294e-20, 3.4297093551559924e-20, 2.0079951001726294e-20,  ] 
1880000.0000000014   [ -0.0011, 0.0, 0.0011,  ]    [ 2.1656668437324802e-20, 3.688534533425973e-20, 2.1656668437324802e-20,  ] 
1890000.0000000014   [ -0.0011, 0.0, 0.0011,  ]    [ 2.3327965823206293e-20, 3.962027380892487e-20, 2.3327965823206293e-20,  ] 
1900000.0000000014   [ -0.0011, 0.0, 0.0011,  ]    [ 2.509730587678107e-20, 4.250666028093649e-20, 2.509730587678107e-20,  ] 
1910000.0000000014   [ -0.0011, 0.0, 0.0011,  ]    [ 2.6968140190715257e-20, 4.554922823457149e-20, 2.6968140190715257e-20,  ] 
1920000.0000000014   [ -0.0011, 0.0, 0.0011,  ]    [ 2.894390108100691e-20, 4.8752634167168545e-20, 2.894390108100691e-20,  ] 
1930000.0000000014   [ -0.0011, 0.0, 0.0011,  ]    [ 3.102799336434288e-20, 5.212145563331929e-20, 3.102799336434288e-20,  ] 
1940000.0000000014   [ -0.0011, 0.0, 0.0011,  ]    [ 3.322378609859058e-20, 5.566017940121204e-20, 3.322378609859058e-20,  ] 
1950000.0000000014   [ -0.0011, 0.0, 0.0011,  ]    [ 3.5534604320347596e-20, 5.937318977023342e-20, 3.5534604320347596e-20,  ] 
1960000.0000000016   [ -0.0011, 0.0, 0.0011,  ]    [ 3.7963725107896246e-20, 6.326475709762845e-20, 3.7963725107896246e-20,  ] 
1970000.0000000016   [ -0.0011, 0.0, 0.0011,  ]    [ 4.0514364179618134e-20, 6.733902658047013e-20, 4.0514364179618134e-20,  ] 
1980000.0000000016   [ -0.0011, 0.0, 0.0011,  ]    [ 4.3189666654511104e-20, 7.160000733741648e-20, 4.3189666654511104e-20,  ] 
1990000.0000000016   [ -0.0011, 0.0, 0.0011,  ]    [ 4.599270130182909e-20, 7.605156183269073e-20, 4.599270130182909e-20,  ] 
